Sales_ID,Date_Key,Store_Key,Product_Key,Customer_Key,Employee_Key,Promotion_Key,Quantity,Unit_Price,Sales_Amount
18667,20240326,NULL,241,1454,NULL,13,2,53.02,74.23
18668,20240326,NULL,239,1454,NULL,104,3,7.66,17.24
18669,20250127,NULL,461,1633,NULL,69,1,74.46,63.29
18670,20250127,NULL,455,1633,NULL,114,3,51.52,115.92
18671,20250127,NULL,123,1633,NULL,105,3,162.64,365.94
18672,20241125,NULL,565,1855,NULL,13,2,114.93,160.90
18673,20241125,NULL,518,1855,NULL,88,2,49.16,88.49
18674,20240916,NULL,253,2414,NULL,11,2,36.66,47.66
18675,20250221,NULL,267,551,NULL,33,3,15.66,42.28
18676,20250221,NULL,552,551,NULL,86,1,42.03,33.62
18677,20250616,NULL,68,605,NULL,31,1,14.95,14.95
18678,20241206,NULL,319,1073,NULL,21,3,74.82,145.90
18679,20241206,NULL,462,1073,NULL,84,3,36.33,87.19
18680,20240223,NULL,185,1661,NULL,104,2,25.81,38.72
18681,20240223,NULL,154,1661,NULL,62,2,72.76,116.42
18682,20240223,NULL,527,1661,NULL,70,1,66.81,60.13
18683,20240223,NULL,529,1661,NULL,5,3,152.26,388.26
18684,20240711,NULL,21,704,NULL,73,1,98.89,64.28
18685,20250829,NULL,420,28,NULL,1,1,87.17,78.45
18686,20250829,NULL,386,28,NULL,71,3,53.89,113.17
18687,20250829,NULL,553,28,NULL,89,2,22.75,36.40
18688,20250201,NULL,31,3126,NULL,102,3,35.97,75.54
18689,20250201,NULL,198,3126,NULL,119,3,102.77,215.82
18690,20250201,NULL,424,3126,NULL,118,1,123.91,99.13
18691,20240108,NULL,550,244,NULL,120,2,19.97,25.96
18692,20240108,NULL,523,244,NULL,107,1,135.29,135.29
18693,20240108,NULL,223,244,NULL,19,3,52.08,109.37
18694,20240505,NULL,131,1097,NULL,92,3,25.79,50.29
18695,20240505,NULL,341,1097,NULL,18,1,59.09,47.27
18696,20250930,NULL,421,3863,NULL,34,1,63.70,44.59
18697,20250930,NULL,317,3863,NULL,38,1,79.90,59.93
18698,20250930,NULL,519,3863,NULL,18,2,79.70,127.52
18699,20250930,NULL,589,3863,NULL,24,2,96.78,154.85
18700,20250617,NULL,184,3490,NULL,112,3,8.48,19.08
18701,20250508,NULL,136,1021,NULL,12,1,135.49,94.84
18702,20241002,NULL,83,2578,NULL,65,1,119.04,107.14
18703,20241002,NULL,552,2578,NULL,2,1,43.54,28.30
18704,20241228,NULL,492,3610,NULL,71,1,142.02,99.41
18705,20241228,NULL,439,3610,NULL,112,3,73.27,164.86
18706,20241228,NULL,588,3610,NULL,15,1,170.81,111.03
18707,20241228,NULL,229,3610,NULL,9,3,18.56,44.54
18708,20240322,NULL,397,1018,NULL,40,1,117.36,82.15
18709,20240322,NULL,254,1018,NULL,107,3,77.69,233.07
18710,20240906,NULL,157,988,NULL,82,3,109.90,313.22
18711,20240906,NULL,443,988,NULL,2,3,99.63,194.28
18712,20240906,NULL,49,988,NULL,79,1,98.39,63.95
18713,20240906,NULL,503,988,NULL,NULL,3,24.21,72.63
18714,20240528,NULL,199,1006,NULL,76,3,120.06,234.12
18715,20250521,NULL,470,1817,NULL,73,3,24.47,47.72
18716,20250521,NULL,80,1817,NULL,9,2,71.02,113.63
18717,20250817,NULL,359,406,NULL,70,3,65.10,175.77
18718,20250817,NULL,74,406,NULL,14,1,103.55,77.66
18719,20250817,NULL,231,406,NULL,14,3,21.43,48.22
18720,20240330,NULL,187,3952,NULL,44,3,153.45,368.28
18721,20251115,NULL,546,448,NULL,70,2,125.71,226.28
18722,20251115,NULL,168,448,NULL,6,2,61.77,80.30
18723,20251115,NULL,224,448,NULL,2,2,57.37,74.58
18724,20241205,NULL,245,1482,NULL,50,3,87.53,196.94
18725,20241205,NULL,236,1482,NULL,118,1,127.83,102.26
18726,20241214,NULL,160,3161,NULL,116,2,106.86,192.35
18727,20250427,NULL,239,55,NULL,96,1,7.55,4.91
18728,20250427,NULL,564,55,NULL,94,1,102.67,97.54
18729,20250809,NULL,368,312,NULL,92,3,45.90,89.51
18730,20250809,NULL,262,312,NULL,38,3,32.21,72.47
18731,20250426,NULL,144,2162,NULL,19,1,90.34,63.24
18732,20250426,NULL,412,2162,NULL,27,1,47.35,37.88
18733,20250426,NULL,535,2162,NULL,116,1,6.74,6.07
18734,20250426,NULL,41,2162,NULL,42,3,23.38,59.62
18735,20250123,NULL,510,2116,NULL,52,2,15.44,21.62
18736,20250123,NULL,377,2116,NULL,6,3,18.33,35.74
18737,20250123,NULL,337,2116,NULL,3,1,83.24,66.59
18738,20250123,NULL,123,2116,NULL,109,1,141.55,92.01
18739,20241002,NULL,588,3746,NULL,39,1,172.84,164.20
18740,20241002,NULL,454,3746,NULL,107,3,61.40,184.20
18741,20250210,NULL,571,1239,NULL,59,3,102.59,292.38
18742,20250210,NULL,109,1239,NULL,76,3,65.19,127.12
18743,20250210,NULL,466,1239,NULL,45,1,47.88,33.52
18744,20250210,NULL,241,1239,NULL,3,1,60.76,48.61
18745,20250121,NULL,551,446,NULL,52,2,61.70,86.38
18746,20250121,NULL,413,446,NULL,1,2,54.86,98.75
18747,20250710,NULL,560,2004,NULL,65,2,113.64,204.55
18748,20250710,NULL,427,2004,NULL,39,2,12.78,24.28
18749,20250710,NULL,364,2004,NULL,35,3,55.98,117.56
18750,20251218,NULL,217,3395,NULL,43,3,92.55,263.77
18751,20251218,NULL,123,3395,NULL,17,3,138.50,394.73
18752,20251218,NULL,375,3395,NULL,7,2,61.81,105.08
18753,20251218,NULL,36,3395,NULL,94,1,89.67,85.19
18754,20250210,NULL,5,628,NULL,96,3,137.82,268.75
18755,20250210,NULL,355,628,NULL,9,2,62.46,99.94
18756,20240811,NULL,426,2697,NULL,31,2,158.94,317.88
18757,20240811,NULL,507,2697,NULL,112,2,74.73,112.10
18758,20240811,NULL,432,2697,NULL,119,1,41.65,29.16
18759,20240117,NULL,200,3143,NULL,98,1,82.72,57.90
18760,20240117,NULL,377,3143,NULL,115,1,16.27,13.83
18761,20240117,NULL,124,3143,NULL,31,3,126.68,380.04
18762,20240405,NULL,129,1381,NULL,NULL,1,79.37,79.37
18763,20240405,NULL,87,1381,NULL,35,2,167.21,234.09
18764,20240405,NULL,497,1381,NULL,17,3,135.89,387.29
18765,20240405,NULL,355,1381,NULL,109,1,58.32,37.91
18766,20241226,NULL,73,1840,NULL,97,1,39.71,29.78
18767,20250512,NULL,320,2893,NULL,101,1,80.06,68.05
18768,20250512,NULL,347,2893,NULL,58,3,92.55,263.77
18769,20240724,NULL,434,3335,NULL,101,2,28.78,48.93
18770,20240724,NULL,589,3335,NULL,12,1,110.46,77.32
18771,20240724,NULL,277,3335,NULL,33,2,55.58,100.04
18772,20250324,NULL,368,343,NULL,42,2,45.08,76.64
18773,20240109,NULL,207,792,NULL,87,1,18.26,18.26
18774,20240109,NULL,248,792,NULL,49,1,134.66,121.19
18775,20250612,NULL,56,3484,NULL,15,1,92.02,59.81
18776,20240730,NULL,193,3675,NULL,83,2,105.06,136.58
18777,20240730,NULL,336,3675,NULL,4,2,56.93,91.09
18778,20250512,NULL,225,3827,NULL,34,2,132.40,185.36
18779,20250512,NULL,338,3827,NULL,22,2,109.53,208.11
18780,20251112,NULL,208,1709,NULL,92,1,86.96,56.52
18781,20250313,NULL,3,3264,NULL,48,1,12.59,11.96
18782,20250313,NULL,269,3264,NULL,11,3,118.96,231.97
18783,20240821,NULL,143,3635,NULL,48,2,86.37,164.10
18784,20240821,NULL,387,3635,NULL,99,1,83.82,54.48
18785,20240821,NULL,84,3635,NULL,8,3,82.09,233.96
18786,20240821,NULL,172,3635,NULL,18,3,45.98,110.35
18787,20240410,NULL,53,271,NULL,NULL,3,51.34,154.02
18788,20240410,NULL,403,271,NULL,83,3,125.59,244.90
18789,20240410,NULL,118,271,NULL,83,2,57.35,74.56
18790,20240410,NULL,185,271,NULL,85,3,21.66,42.24
18791,20250610,NULL,544,153,NULL,79,1,46.29,30.09
18792,20240318,NULL,495,2360,NULL,44,1,156.91,125.53
18793,20240318,NULL,468,2360,NULL,74,2,49.40,93.86
18794,20240318,NULL,319,2360,NULL,105,3,73.54,165.47
18795,20240318,NULL,29,2360,NULL,60,2,45.37,68.06
18796,20240329,NULL,15,664,NULL,41,2,4.73,8.04
18797,20250724,NULL,285,2050,NULL,45,2,116.07,162.50
18798,20250724,NULL,61,2050,NULL,86,1,72.71,58.17
18799,20251230,NULL,222,451,NULL,68,1,161.40,112.98
18800,20251230,NULL,290,451,NULL,103,3,28.13,75.95
18801,20251230,NULL,576,451,NULL,63,2,151.51,287.87
18802,20240707,NULL,328,1549,NULL,9,3,131.71,316.10
18803,20240707,NULL,455,1549,NULL,3,1,51.29,41.03
18804,20240707,NULL,251,1549,NULL,18,1,26.96,21.57
18805,20240707,NULL,258,1549,NULL,105,2,5.14,7.71
18806,20241101,NULL,477,558,NULL,116,3,136.91,369.66
18807,20241101,NULL,549,558,NULL,114,2,149.76,224.64
18808,20241130,NULL,183,3340,NULL,105,3,150.67,339.01
18809,20241130,NULL,362,3340,NULL,84,3,77.31,185.54
18810,20241220,NULL,548,1800,NULL,25,1,36.22,25.35
18811,20241220,NULL,121,1800,NULL,9,3,71.14,170.74
18812,20250129,NULL,229,1272,NULL,80,2,17.09,23.93
18813,20250129,NULL,140,1272,NULL,102,1,121.34,84.94
18814,20250129,NULL,263,1272,NULL,58,1,68.45,65.03
18815,20251228,NULL,43,798,NULL,73,1,68.97,44.83
18816,20251228,NULL,241,798,NULL,60,2,58.40,87.60
18817,20251228,NULL,209,798,NULL,69,2,134.54,228.72
18818,20240213,NULL,515,448,NULL,57,3,108.41,260.18
18819,20240213,NULL,363,448,NULL,77,3,94.51,241.00
18820,20240213,NULL,269,448,NULL,16,3,102.73,292.78
18821,20240923,NULL,268,1059,NULL,55,2,91.07,136.61
18822,20240923,NULL,413,1059,NULL,98,1,53.71,37.60
18823,20240923,NULL,164,1059,NULL,58,1,72.58,68.95
18824,20240923,NULL,456,1059,NULL,8,1,9.51,9.03
18825,20250529,NULL,88,831,NULL,93,2,9.24,12.94
18826,20250529,NULL,211,831,NULL,97,3,26.31,59.20
18827,20250529,NULL,526,831,NULL,2,2,49.34,64.14
18828,20240423,NULL,442,3219,NULL,83,3,119.25,232.54
18829,20240423,NULL,386,3219,NULL,74,2,54.53,103.61
18830,20240423,NULL,506,3219,NULL,43,3,39.78,113.37
18831,20240423,NULL,305,3219,NULL,36,1,34.80,24.36
18832,20240125,NULL,440,1531,NULL,90,2,64.43,83.76
18833,20240125,NULL,216,1531,NULL,41,1,98.20,83.47
18834,20240125,NULL,296,1531,NULL,41,3,164.73,420.06
18835,20240125,NULL,283,1531,NULL,59,3,50.78,144.72
18836,20240428,NULL,415,1086,NULL,1,3,64.10,173.07
18837,20240428,NULL,322,1086,NULL,77,2,73.53,125.00
18838,20240428,NULL,276,1086,NULL,21,3,127.04,247.73
18839,20241129,NULL,555,234,NULL,2,1,43.07,28.00
18840,20241129,NULL,590,234,NULL,NULL,3,99.22,297.66
18841,20240707,NULL,279,317,NULL,26,3,15.10,31.71
18842,20240707,NULL,516,317,NULL,104,3,99.85,224.66
18843,20250720,NULL,41,3894,NULL,107,2,27.20,54.40
18844,20250720,NULL,111,3894,NULL,1,2,21.56,38.81
18845,20250802,NULL,22,3923,NULL,116,2,23.09,41.56
18846,20250822,NULL,285,17,NULL,14,2,103.96,155.94
18847,20250822,NULL,147,17,NULL,29,1,122.63,110.37
18848,20240419,NULL,289,561,NULL,NULL,3,122.35,367.05
18849,20240419,NULL,487,561,NULL,98,1,128.85,90.20
18850,20240419,NULL,392,561,NULL,44,1,110.77,88.62
18851,20240419,NULL,343,561,NULL,56,3,93.89,239.42
18852,20250710,NULL,482,3820,NULL,4,1,46.09,36.87
18853,20250710,NULL,314,3820,NULL,32,2,76.63,130.27
18854,20250710,NULL,340,3820,NULL,111,3,49.56,104.08
18855,20241208,NULL,174,2784,NULL,89,2,68.07,108.91
18856,20241208,NULL,436,2784,NULL,84,1,72.58,58.06
18857,20241208,NULL,299,2784,NULL,71,1,11.21,7.85
18858,20241208,NULL,351,2784,NULL,41,2,16.85,28.65
18859,20250104,NULL,125,3451,NULL,91,3,116.74,315.20
18860,20250104,NULL,191,3451,NULL,104,1,19.87,14.90
18861,20240418,NULL,153,2311,NULL,9,3,34.49,82.78
18862,20240418,NULL,215,2311,NULL,68,1,75.94,53.16
18863,20250905,NULL,352,1026,NULL,3,1,117.12,93.70
18864,20250107,NULL,505,484,NULL,47,3,93.65,196.67
18865,20250107,NULL,16,484,NULL,119,3,98.84,207.56
18866,20240712,NULL,108,896,NULL,114,1,43.42,32.57
18867,20240125,NULL,366,89,NULL,68,1,57.20,40.04
18868,20250710,NULL,438,1327,NULL,70,1,18.53,16.68
18869,20250710,NULL,417,1327,NULL,106,3,84.67,177.81
18870,20250710,NULL,227,1327,NULL,48,2,5.68,10.79
18871,20240419,NULL,185,3197,NULL,113,1,22.89,17.17
18872,20250104,NULL,593,1002,NULL,99,3,91.05,177.55
18873,20250104,NULL,4,1002,NULL,39,1,83.76,79.57
18874,20250104,NULL,271,1002,NULL,64,3,166.03,373.57
18875,20251127,NULL,115,3343,NULL,74,1,104.94,99.69
18876,20251127,NULL,190,3343,NULL,82,1,142.92,135.77
18877,20251020,NULL,545,162,NULL,61,2,159.41,255.06
18878,20251020,NULL,538,162,NULL,20,2,122.53,171.54
18879,20251020,NULL,74,162,NULL,54,3,110.41,281.55
18880,20250111,NULL,132,521,NULL,34,2,108.24,151.54
18881,20250111,NULL,408,521,NULL,8,2,11.54,21.93
18882,20240212,NULL,531,112,NULL,10,1,145.82,94.78
18883,20250714,NULL,451,3721,NULL,2,2,44.00,57.20
18884,20250714,NULL,563,3721,NULL,93,1,107.43,75.20
18885,20240531,NULL,247,355,NULL,114,2,79.15,118.73
18886,20240531,NULL,66,355,NULL,65,1,113.73,102.36
18887,20240531,NULL,234,355,NULL,117,1,95.19,85.67
18888,20240531,NULL,213,355,NULL,88,1,96.33,86.70
18889,20250112,NULL,369,3145,NULL,5,2,9.93,16.88
18890,20250112,NULL,519,3145,NULL,4,2,81.85,130.96
18891,20250112,NULL,491,3145,NULL,15,2,47.35,61.56
18892,20240415,NULL,215,3740,NULL,57,2,92.34,147.74
18893,20240415,NULL,526,3740,NULL,67,1,46.12,41.51
18894,20240415,NULL,189,3740,NULL,93,2,106.85,149.59
18895,20240415,NULL,13,3740,NULL,48,1,57.96,55.06
18896,20250504,NULL,195,710,NULL,105,3,63.89,143.75
18897,20240104,NULL,407,3351,NULL,33,3,83.93,226.61
18898,20240104,NULL,471,3351,NULL,86,1,133.91,107.13
18899,20240418,NULL,224,2995,NULL,76,2,55.42,72.05
18900,20240418,NULL,12,2995,NULL,NULL,2,27.14,54.28
18901,20240418,NULL,585,2995,NULL,100,2,51.33,77.00
18902,20240511,NULL,12,37,NULL,52,2,22.26,31.16
18903,20250216,NULL,489,1036,NULL,65,3,39.78,107.41
18904,20250216,NULL,275,1036,NULL,6,2,38.22,49.69
18905,20250216,NULL,522,1036,NULL,107,1,90.68,90.68
18906,20250216,NULL,375,1036,NULL,37,3,68.42,205.26
18907,20241106,NULL,198,1352,NULL,81,3,99.77,269.38
18908,20241106,NULL,208,1352,NULL,82,1,86.45,82.13
18909,20241106,NULL,444,1352,NULL,95,2,151.74,212.44
18910,20250925,NULL,284,3239,NULL,13,1,68.52,47.96
18911,20250925,NULL,203,3239,NULL,91,3,116.20,313.74
18912,20250925,NULL,447,3239,NULL,10,1,86.09,55.96
18913,20240316,NULL,282,539,NULL,43,3,85.60,243.96
18914,20240316,NULL,171,539,NULL,110,2,123.23,172.52
18915,20250425,NULL,251,3866,NULL,NULL,2,27.07,54.14
18916,20251022,NULL,302,199,NULL,88,2,140.13,252.23
18917,20250625,NULL,219,770,NULL,72,3,138.71,332.90
18918,20250625,NULL,467,770,NULL,85,2,150.68,195.88
18919,20251105,NULL,122,3613,NULL,107,3,121.18,363.54
18920,20250817,NULL,404,1847,NULL,61,3,35.65,85.56
18921,20250817,NULL,110,1847,NULL,4,2,58.56,93.70
18922,20250817,NULL,341,1847,NULL,74,2,66.12,125.63
18923,20251120,NULL,199,3622,NULL,18,3,132.76,318.62
18924,20251120,NULL,220,3622,NULL,89,1,38.35,30.68
18925,20251120,NULL,438,3622,NULL,33,3,18.43,49.76
18926,20240317,NULL,218,2352,NULL,90,3,128.46,250.50
18927,20240317,NULL,317,2352,NULL,73,1,73.58,47.83
18928,20251121,NULL,493,1095,NULL,49,2,101.15,182.07
18929,20251121,NULL,141,1095,NULL,69,3,137.53,350.70
18930,20251121,NULL,525,1095,NULL,104,2,79.95,119.93
18931,20240616,NULL,518,3227,NULL,42,3,59.99,152.97
18932,20240616,NULL,537,3227,NULL,113,1,119.86,89.90
18933,20240616,NULL,17,3227,NULL,103,2,16.33,29.39
18934,20240514,NULL,430,811,NULL,95,3,157.01,329.72
18935,20240514,NULL,441,811,NULL,71,1,41.56,29.09
18936,20250621,NULL,167,372,NULL,3,3,59.95,143.88
18937,20250621,NULL,181,372,NULL,41,3,114.55,292.10
18938,20250621,NULL,560,372,NULL,35,1,128.21,89.75
18939,20241223,NULL,480,349,NULL,19,2,140.87,197.22
18940,20241223,NULL,570,349,NULL,98,2,21.82,30.55
18941,20241223,NULL,141,349,NULL,119,2,139.89,195.85
18942,20250823,NULL,1,2188,NULL,47,1,100.41,70.29
18943,20250823,NULL,180,2188,NULL,86,1,83.56,66.85
18944,20250419,NULL,237,2315,NULL,NULL,1,16.33,16.33
18945,20250419,NULL,335,2315,NULL,77,1,107.12,91.05
18946,20250419,NULL,34,2315,NULL,1,3,8.51,22.98
18947,20250706,NULL,558,242,NULL,68,2,122.39,171.35
18948,20250706,NULL,182,242,NULL,79,3,148.78,290.12
18949,20240127,NULL,577,3593,NULL,26,2,154.97,216.96
18950,20240127,NULL,252,3593,NULL,NULL,1,21.67,21.67
18951,20250428,NULL,123,1419,NULL,64,1,162.78,122.09
18952,20250428,NULL,194,1419,NULL,34,1,58.31,40.82
18953,20250428,NULL,359,1419,NULL,109,2,74.83,97.28
18954,20250830,NULL,58,1294,NULL,73,1,7.32,4.76
18955,20250830,NULL,214,1294,NULL,77,1,32.04,27.23
18956,20250708,NULL,263,2786,NULL,72,3,67.15,161.16
18957,20250210,NULL,16,3762,NULL,48,2,80.84,153.60
18958,20250210,NULL,329,3762,NULL,34,2,146.56,205.18
18959,20250210,NULL,497,3762,NULL,75,1,150.52,120.42
18960,20251214,NULL,97,3768,NULL,85,1,6.63,4.31
18961,20251214,NULL,524,3768,NULL,14,3,15.49,34.85
18962,20251214,NULL,584,3768,NULL,32,2,61.02,103.73
18963,20250406,NULL,108,2266,NULL,55,1,44.98,33.74
18964,20250406,NULL,337,2266,NULL,3,3,78.82,189.17
18965,20251211,NULL,447,3195,NULL,55,3,97.52,219.42
18966,20251211,NULL,39,3195,NULL,17,3,54.53,155.41
18967,20240720,NULL,6,1557,NULL,108,1,145.78,116.62
18968,20240720,NULL,307,1557,NULL,70,2,121.99,219.58
18969,20240720,NULL,174,1557,NULL,71,1,65.85,46.10
18970,20240720,NULL,442,1557,NULL,71,2,107.34,150.28
18971,20250926,NULL,432,3628,NULL,50,3,48.45,109.01
18972,20240106,NULL,556,513,NULL,52,1,135.98,95.19
18973,20240106,NULL,70,513,NULL,104,3,143.06,321.89
18974,20240106,NULL,5,513,NULL,62,2,151.69,242.70
18975,20250725,NULL,369,220,NULL,58,1,10.64,10.11
18976,20240226,NULL,559,967,NULL,100,1,123.03,92.27
18977,20240226,NULL,219,967,NULL,76,2,146.14,189.98
18978,20240226,NULL,334,967,NULL,98,1,75.63,52.94
18979,20250117,NULL,483,2223,NULL,44,3,25.37,60.89
18980,20250815,NULL,281,3278,NULL,10,3,45.06,87.87
18981,20250815,NULL,381,3278,NULL,116,3,167.24,451.55
18982,20250815,NULL,552,3278,NULL,115,1,45.36,38.56
18983,20250821,NULL,206,2587,NULL,120,1,56.02,36.41
18984,20250821,NULL,556,2587,NULL,66,1,122.87,86.01
18985,20240708,NULL,20,3824,NULL,52,1,38.29,26.80
18986,20240708,NULL,46,3824,NULL,12,3,93.12,195.55
18987,20240708,NULL,407,3824,NULL,12,1,81.41,56.99
18988,20240708,NULL,450,3824,NULL,96,2,45.39,59.01
18989,20251217,NULL,282,1220,NULL,31,2,95.52,191.04
18990,20251217,NULL,469,1220,NULL,32,1,57.12,48.55
18991,20251217,NULL,395,1220,NULL,100,1,32.60,24.45
18992,20250528,NULL,496,933,NULL,62,2,28.90,46.24
18993,20250528,NULL,130,933,NULL,75,1,94.97,75.98
18994,20250531,NULL,518,2082,NULL,47,1,59.51,41.66
18995,20250531,NULL,529,2082,NULL,16,2,155.96,296.32
18996,20250531,NULL,335,2082,NULL,23,3,104.61,219.68
18997,20251105,NULL,167,2070,NULL,97,2,64.54,96.81
18998,20251105,NULL,176,2070,NULL,119,3,128.67,270.21
18999,20251105,NULL,255,2070,NULL,95,2,78.73,110.22
19000,20251105,NULL,595,2070,NULL,65,3,57.53,155.33
19001,20250203,NULL,135,3536,NULL,116,2,43.33,77.99
19002,20250203,NULL,497,3536,NULL,26,1,129.05,90.34
19003,20251007,NULL,107,1753,NULL,66,1,17.44,12.21
19004,20240531,NULL,288,903,NULL,41,3,83.94,214.05
19005,20240617,NULL,541,2280,NULL,77,1,78.81,66.99
19006,20240617,NULL,12,2280,NULL,73,1,24.47,15.91
19007,20240522,NULL,85,1086,NULL,88,3,78.06,210.76
19008,20240522,NULL,18,1086,NULL,83,1,132.55,86.16
19009,20240522,NULL,441,1086,NULL,36,2,45.03,63.04
19010,20241128,NULL,594,2977,NULL,84,2,133.63,213.81
19011,20241128,NULL,529,2977,NULL,54,3,130.09,331.73
19012,20241128,NULL,213,2977,NULL,82,1,97.26,92.40
19013,20240429,NULL,185,2023,NULL,33,2,25.24,45.43
19014,20240429,NULL,111,2023,NULL,21,1,24.28,15.78
19015,20240108,NULL,68,2377,NULL,7,3,14.26,36.36
19016,20240108,NULL,458,2377,NULL,41,3,50.42,128.57
19017,20240219,NULL,255,2828,NULL,35,2,75.78,106.09
19018,20250829,NULL,296,3149,NULL,62,1,151.78,121.42
19019,20250829,NULL,323,3149,NULL,62,1,88.30,70.64
19020,20250829,NULL,436,3149,NULL,82,3,64.03,182.49
19021,20250829,NULL,185,3149,NULL,74,2,22.27,42.31
19022,20241127,NULL,337,2767,NULL,75,1,90.83,72.66
19023,20240301,NULL,122,276,NULL,74,3,128.22,365.43
19024,20240301,NULL,25,276,NULL,53,2,50.30,90.54
19025,20240301,NULL,319,276,NULL,94,3,66.65,189.95
19026,20250815,NULL,555,515,NULL,51,2,43.12,56.06
19027,20250815,NULL,8,515,NULL,60,3,110.25,248.06
19028,20240508,NULL,537,2111,NULL,46,1,140.48,105.36
19029,20240407,NULL,28,1766,NULL,44,3,29.49,70.78
19030,20240407,NULL,310,1766,NULL,31,2,23.98,47.96
19031,20240407,NULL,303,1766,NULL,54,2,63.50,107.95
19032,20251227,NULL,563,1806,NULL,81,1,114.98,103.48
19033,20240813,NULL,294,1279,NULL,99,2,28.45,36.99
19034,20240813,NULL,516,1279,NULL,29,3,102.88,277.78
19035,20250710,NULL,455,654,NULL,38,1,54.02,40.52
19036,20250710,NULL,428,654,NULL,55,1,99.42,74.57
19037,20250710,NULL,360,654,NULL,111,1,79.29,55.50
19038,20241119,NULL,588,3815,NULL,57,1,158.59,126.87
19039,20241119,NULL,557,3815,NULL,49,1,122.17,109.95
19040,20241119,NULL,172,3815,NULL,56,2,41.83,71.11
19041,20240409,NULL,320,1304,NULL,8,2,79.96,151.92
19042,20240409,NULL,505,1304,NULL,52,3,115.91,243.41
19043,20240409,NULL,225,1304,NULL,102,1,140.11,98.08
19044,20241208,NULL,119,2906,NULL,116,2,159.37,286.87
19045,20241208,NULL,122,2906,NULL,29,3,118.66,320.38
19046,20241208,NULL,542,2906,NULL,22,3,60.10,171.29
19047,20250110,NULL,206,3569,NULL,68,1,49.87,34.91
19048,20240301,NULL,161,2462,NULL,54,3,30.94,78.90
19049,20240301,NULL,220,2462,NULL,97,2,40.00,60.00
19050,20240301,NULL,85,2462,NULL,39,3,77.85,221.87
19051,20240202,NULL,37,527,NULL,90,1,120.22,78.14
19052,20240202,NULL,445,527,NULL,117,2,124.14,223.45
19053,20251216,NULL,208,2726,NULL,27,2,90.35,144.56
19054,20251216,NULL,531,2726,NULL,26,3,131.55,276.26
19055,20251216,NULL,241,2726,NULL,34,3,58.42,122.68
19056,20240913,NULL,392,2331,NULL,NULL,3,105.36,316.08
19057,20240626,NULL,275,104,NULL,87,2,36.77,73.54
19058,20240626,NULL,570,104,NULL,46,3,23.40,52.65
19059,20250902,NULL,373,2621,NULL,101,1,64.23,54.60
19060,20250902,NULL,292,2621,NULL,119,2,127.57,178.60
19061,20250902,NULL,569,2621,NULL,93,1,69.36,48.55
19062,20250221,NULL,430,2312,NULL,89,1,143.80,115.04
19063,20250221,NULL,443,2312,NULL,117,3,107.29,289.68
19064,20250221,NULL,310,2312,NULL,9,1,20.70,16.56
19065,20250909,NULL,527,2774,NULL,11,2,69.39,90.21
19066,20240210,NULL,302,2021,NULL,98,1,142.65,99.86
19067,20240817,NULL,593,3135,NULL,67,2,87.91,158.24
19068,20240817,NULL,564,3135,NULL,57,3,104.10,249.84
19069,20251215,NULL,282,609,NULL,95,3,75.46,158.47
19070,20240816,NULL,212,2616,NULL,9,2,4.38,7.01
19071,20240816,NULL,520,2616,NULL,95,1,47.27,33.09
19072,20250325,NULL,189,476,NULL,97,1,95.36,71.52
19073,20250325,NULL,560,476,NULL,111,3,138.60,291.06
19074,20250307,NULL,583,1396,NULL,39,1,145.52,138.24
19075,20240827,NULL,58,179,NULL,10,3,8.95,17.45
19076,20240827,NULL,178,179,NULL,62,3,86.83,208.39
19077,20240827,NULL,532,179,NULL,56,1,53.60,45.56
19078,20240829,NULL,303,3586,NULL,98,3,61.82,129.82
19079,20240829,NULL,117,3586,NULL,40,1,40.99,28.69
19080,20240829,NULL,29,3586,NULL,99,2,46.46,60.40
19081,20250515,NULL,314,651,NULL,40,1,73.36,51.35
19082,20240719,NULL,109,3002,NULL,44,2,60.64,97.02
19083,20240719,NULL,403,3002,NULL,114,3,119.80,269.55
19084,20240719,NULL,9,3002,NULL,14,2,113.59,170.39
19085,20241205,NULL,171,2108,NULL,96,3,140.62,274.21
19086,20241205,NULL,288,2108,NULL,26,1,96.31,67.42
19087,20240903,NULL,309,1946,NULL,46,3,133.64,300.69
19088,20240903,NULL,437,1946,NULL,NULL,2,114.06,228.12
19089,20240619,NULL,366,628,NULL,87,1,58.84,58.84
19090,20240619,NULL,512,628,NULL,99,1,21.18,13.77
19091,20250520,NULL,357,3309,NULL,60,3,12.13,27.29
19092,20250806,NULL,588,2345,NULL,88,2,146.02,262.84
19093,20250806,NULL,347,2345,NULL,74,1,99.77,94.78
19094,20241122,NULL,302,1619,NULL,68,1,140.47,98.33
19095,20241122,NULL,190,1619,NULL,77,1,131.11,111.44
19096,20240203,NULL,484,1966,NULL,46,3,58.18,130.91
19097,20240203,NULL,384,1966,NULL,65,1,74.44,67.00
19098,20240203,NULL,387,1966,NULL,56,3,79.15,201.83
19099,20250326,NULL,344,1333,NULL,33,3,23.90,64.53
19100,20250326,NULL,265,1333,NULL,99,2,131.25,170.63
19101,20250326,NULL,237,1333,NULL,35,2,16.70,23.38
19102,20240520,NULL,69,1996,NULL,NULL,2,121.50,243.00
19103,20240520,NULL,444,1996,NULL,41,2,136.05,231.29
19104,20240520,NULL,440,1996,NULL,97,3,55.14,124.07
