Order_ID,Customer_ID,Warehouse_ID,Order_Time,Order_Status,Order_Total
1458,1472,2,2025-04-17 22:01:09,Shipped,346.69
1459,1428,3,2025-06-29 00:24:30,Delivered,600.58
1460,2373,1,2025-06-16 06:43:25,Delivered,206.06
1461,1975,6,2024-11-22 05:08:08,Processing,305.74
1462,148,6,2025-07-02 00:17:47,Delivered,123.46
1463,3259,6,2025-06-23 09:53:10,Delivered,412.79
1464,3421,4,2025-09-02 10:19:16,Delivered,740.75
1465,1493,2,2025-10-05 00:01:49,Delivered,235.52
1466,2362,8,2024-01-10 23:37:05,Processing,439.21
1467,2867,2,2025-07-25 23:41:50,Delivered,508.3
1468,2833,4,2025-08-10 00:00:06,Delivered,73.28
1469,2777,2,2024-02-19 18:06:54,Delivered,132.67
1470,3874,3,2025-05-30 10:42:30,Returned,270.18
1471,3309,2,2024-12-17 16:40:38,Returned,152.46
1472,937,4,2025-06-23 17:18:04,Delivered,249.68
1473,907,2,2024-11-24 04:51:37,Processing,32.64
1474,3929,1,2025-10-22 07:43:30,Delivered,873.25
1475,3787,5,2024-11-15 16:38:04,Delivered,620.97
1476,1946,7,2024-12-28 11:06:47,Processing,221.67
1477,3743,5,2025-03-19 20:34:10,Processing,729.02
1478,1071,4,2025-04-20 20:28:59,Shipped,295.38
1479,2305,3,2024-01-31 02:55:27,Delivered,
1480,2411,8,2025-09-09 22:35:19,Processing,
1481,3822,4,2024-02-20 09:52:04,Returned,40.77
1482,34,3,2025-12-07 22:24:13,Delivered,234.55
1483,355,7,2025-09-07 21:45:49,Delivered,348.35
1484,180,4,2024-06-27 04:59:34,Processing,200.9
1485,1665,5,2025-07-25 08:44:18,Pending,755.13
1486,3223,5,2025-12-21 11:21:30,Delivered,471.87
1487,2758,3,2024-04-12 10:10:26,Cancelled,750.61
1488,3960,5,2025-04-24 11:58:40,Shipped,
1489,3889,1,2024-04-23 23:14:29,Delivered,180.27
1490,33,6,2025-02-24 00:07:57,Processing,351.08
1491,3849,4,2025-12-10 08:01:34,Delivered,690.51
1492,1500,5,2024-01-23 02:38:43,Shipped,162.2
1493,1886,5,2025-01-26 01:24:32,Processing,41.34
1494,2289,6,2024-06-05 02:31:13,Shipped,482.14
1495,1207,8,2025-04-21 09:44:01,Shipped,636.91
1496,1827,8,2025-06-17 19:16:22,Delivered,475.51
1497,3935,2,2024-07-07 22:30:05,Pending,489.23
1498,3888,5,2025-07-28 20:27:34,Delivered,522.92
1499,1757,4,2025-04-14 05:04:19,Delivered,196.05
1500,1663,7,2025-12-05 05:47:03,Delivered,452.64
1501,331,7,2024-03-05 10:32:23,Cancelled,126.69
1502,632,1,2024-12-08 05:09:27,Shipped,149.19
1503,544,5,2025-09-09 14:08:59,Pending,508.38
1504,192,4,2024-03-15 19:14:20,Shipped,1114.1
1505,881,5,2025-02-19 18:38:55,Delivered,428.51
1506,1291,4,2025-10-30 20:20:57,Delivered,562.98
1507,3599,4,2024-06-28 01:02:18,Pending,451.09
1508,3140,1,2025-03-20 07:57:48,Returned,425.52
1509,2978,8,2024-11-27 09:50:39,Pending,658.37
1510,1936,8,2025-08-04 19:30:59,Delivered,215.74
1511,1032,2,2025-04-07 00:25:48,Delivered,34.76
1512,2994,6,2025-09-09 18:21:55,Pending,114.41
1513,2133,4,2024-02-10 20:32:02,Shipped,171.26
1514,247,5,2024-12-19 01:51:50,Delivered,734.44
1515,2666,3,2025-05-23 03:03:02,Pending,731.5
1516,3442,8,2024-01-27 12:00:07,Delivered,271.14
1517,3727,8,2025-10-28 01:24:35,Returned,128.2
1518,95,1,2024-01-12 21:38:04,Delivered,93.55
1519,3629,2,2024-05-15 00:43:04,Shipped,514.17
1520,3608,2,2024-02-28 14:31:07,Processing,388.75
1521,1172,5,2025-05-10 01:47:42,Delivered,496.51
1522,3333,3,2024-11-11 23:26:13,Cancelled,138.89
1523,3891,7,2024-06-10 11:33:48,Delivered,
1524,2917,4,2025-10-10 04:15:30,Processing,224.94
1525,1646,6,2024-01-05 00:33:30,Processing,213.09
1526,954,1,2025-06-09 19:10:09,Delivered,582.44
1527,3238,2,2024-02-05 07:11:11,Delivered,536.1
1528,98,5,2024-09-15 03:58:42,Cancelled,444.94
1529,952,6,2024-09-14 06:43:22,Shipped,192.08
1530,3476,5,2025-07-04 05:23:12,Delivered,650.81
1531,3056,6,2024-10-29 20:11:07,Delivered,715.07
1532,1731,2,2024-03-03 04:43:45,Delivered,55.74
1533,1899,2,2024-10-27 10:32:06,Pending,97.59
1534,3443,4,2024-07-22 07:02:41,Pending,70.74
1535,2936,3,2025-07-10 18:46:01,Pending,568.84
1536,1720,6,2024-05-25 09:08:30,Processing,148.69
1537,2362,2,2024-06-26 14:59:13,Delivered,163.45
1538,2148,4,2024-10-12 03:57:07,Delivered,
1539,1221,8,2024-09-28 19:39:38,Delivered,251.72
1540,2151,6,2024-11-27 11:46:42,Cancelled,265.08
1541,1153,6,2024-11-29 18:57:35,Pending,904.79
1542,1586,2,2025-09-18 05:42:18,Shipped,330.44
1543,3229,2,2025-07-10 15:43:29,Shipped,9.9
1544,1489,2,2025-04-26 16:56:49,Processing,39.14
1545,2923,4,2024-09-05 20:25:16,Delivered,
1546,2041,5,2025-06-20 16:36:13,Processing,241.14
1547,3583,5,2025-10-25 05:12:45,Cancelled,547.87
1548,1809,6,2024-02-01 15:17:41,Pending,574.79
1549,2390,2,2025-07-30 14:08:38,Shipped,595.81
1550,1320,8,2024-07-01 19:40:43,Delivered,280.76
1551,554,8,2024-08-24 03:10:23,Processing,328.66
1552,3951,1,2025-01-09 11:31:22,Shipped,411.46
1553,1499,4,2024-03-01 04:05:59,Cancelled,213.03
1554,741,6,2024-05-02 01:07:09,Shipped,56.65
1555,3212,3,2024-05-26 01:34:16,Delivered,260.38
1556,1207,2,2024-06-07 06:29:20,Returned,146.08
1557,2524,4,2024-07-02 01:31:49,Shipped,397.58
1558,2431,7,2024-09-15 05:02:40,Cancelled,542.14
1559,1868,2,2024-12-21 07:02:35,Delivered,391.29
1560,1443,3,2024-12-24 18:10:39,Delivered,339.02
1561,2756,7,2025-07-10 14:32:27,Shipped,260.48
1562,1719,6,2024-04-09 14:25:13,Delivered,208.13
1563,2597,2,2024-12-27 09:10:08,Delivered,380.02
1564,299,5,2025-10-12 21:04:39,Shipped,263.35
1565,2574,5,2025-08-11 04:21:52,Pending,356.41
1566,2786,3,2025-09-01 08:05:50,Shipped,461.96
1567,811,6,2025-04-04 20:35:28,Processing,194.06
1568,2525,4,2024-11-10 05:36:28,Returned,245.33
1569,2250,1,2024-06-06 12:27:19,Delivered,212.18
1570,3944,1,2025-10-15 09:08:54,Processing,178.58
1571,3416,3,2024-04-09 12:28:03,Delivered,250.74
1572,3395,2,2024-12-11 13:59:16,Delivered,228.22
1573,2574,4,2025-12-20 04:49:28,Shipped,260.3
1574,1533,6,2025-07-11 10:48:19,Delivered,61.18
1575,1931,3,2024-02-26 05:09:09,Returned,1019.23
1576,3955,1,2025-09-16 01:19:49,Pending,677.8
1577,3822,5,2024-09-27 22:16:07,Delivered,392.82
1578,281,1,2025-08-13 03:08:17,Processing,452.59
1579,3427,3,2024-12-05 17:19:49,Shipped,929.47
1580,2516,8,2024-03-25 14:42:05,Processing,344.4
1581,2735,6,2025-08-16 14:02:14,Delivered,680.8
1582,413,6,2024-05-25 00:33:35,Returned,241.55
1583,947,2,2025-11-12 22:22:09,Processing,373.04
1584,3219,6,2024-07-22 06:23:58,Delivered,157.74
1585,3890,2,2025-08-17 01:39:34,Delivered,717.68
1586,2140,2,2024-07-04 09:48:42,Delivered,289.17
1587,1216,1,2025-01-14 20:50:03,Delivered,425.92
1588,1574,4,2024-03-08 20:46:19,Delivered,626.48
1589,608,3,2024-01-17 22:11:12,Processing,
1590,3333,4,2025-10-23 07:42:46,Shipped,509
1591,3722,8,2025-11-29 17:59:44,Delivered,584.73
1592,1891,8,2024-03-25 01:31:17,Shipped,195.32
1593,278,1,2025-07-10 19:29:17,Processing,482.92
1594,2412,3,2024-09-23 21:55:19,Delivered,188.52
1595,3960,5,2025-08-23 21:03:22,Delivered,340.41
1596,3631,5,2025-01-11 22:10:18,Delivered,449.79
1597,2348,6,2025-03-12 17:17:06,Shipped,132.82
1598,1379,6,2025-06-13 11:14:36,Pending,370.38
1599,490,3,2024-02-24 01:04:11,Delivered,139.14
1600,356,8,2025-06-14 02:29:04,Shipped,116.4
1601,1542,5,2025-06-22 04:09:19,Delivered,460.57
1602,3808,3,2024-11-12 14:40:40,Processing,406.53
1603,1528,2,2024-07-10 20:48:40,Delivered,764.55
1604,1851,3,2025-05-26 13:27:05,Delivered,586.19
1605,2162,8,2025-07-04 20:05:15,Delivered,202
1606,2102,4,2024-06-19 06:25:25,Delivered,737.49
1607,419,7,2024-11-10 00:40:49,Delivered,932.35
1608,3867,7,2025-04-09 13:19:08,Delivered,455.28
1609,2312,2,2025-05-31 07:31:04,Processing,360.82
1610,61,5,2025-03-26 00:04:06,Delivered,417.18
1611,2386,7,2024-07-12 15:42:29,Delivered,777.42
1612,2374,5,2025-05-28 00:58:41,Cancelled,712.87
1613,1287,1,2025-01-07 01:47:59,Shipped,221.98
1614,1425,1,2024-04-07 08:01:20,Cancelled,684.41
1615,1710,5,2024-09-04 11:55:02,Delivered,423.09
1616,3908,8,2024-04-22 23:44:42,Delivered,642.14
1617,3606,2,2024-04-24 09:03:18,Delivered,453.62
1618,3323,3,2025-04-24 05:31:00,Pending,535.23
1619,2807,2,2024-04-29 11:23:42,Delivered,144.3
1620,2910,6,2024-04-24 16:19:46,Delivered,72.89
1621,1332,4,2025-04-02 06:37:35,Delivered,16.56
1622,817,2,2025-05-30 05:41:59,Pending,172.27
1623,719,3,2024-12-11 20:40:23,Cancelled,612.42
1624,3895,8,2024-09-10 12:46:12,Delivered,218.11
1625,469,1,2024-06-09 02:30:55,Delivered,117.34
1626,443,3,2025-12-01 21:34:06,Shipped,904.53
1627,210,1,2024-08-01 23:46:32,Delivered,395.94
1628,2049,5,2024-06-03 13:51:25,Pending,351.75
1629,3332,4,2025-09-09 05:11:06,Processing,460.48
1630,973,5,2025-02-25 16:40:53,Delivered,97.98
1631,760,3,2025-10-16 14:46:04,Delivered,353.17
1632,3237,6,2025-08-17 16:42:48,Processing,113.95
1633,675,6,2025-07-11 02:12:36,Processing,97.29
1634,2537,7,2025-11-04 21:23:21,Pending,136.31
1635,831,5,2025-03-06 15:12:35,Delivered,425.89
1636,3519,2,2025-10-25 22:07:15,Processing,
1637,2120,6,2024-08-24 21:24:46,Delivered,230.87
1638,872,5,2024-01-20 03:50:04,Processing,273.08
1639,3743,5,2024-07-02 16:05:28,Delivered,824.76
1640,3845,1,2025-12-28 00:57:26,Delivered,595.88
1641,2951,4,2024-09-09 02:04:58,Cancelled,124.58
1642,1290,2,2024-11-09 13:12:10,Delivered,364.65
1643,1554,4,2024-03-25 23:14:29,Shipped,502.55
1644,824,2,2025-07-04 12:40:24,Delivered,134.19
1645,1587,7,2024-10-03 07:45:12,Delivered,587.54
1646,3088,3,2024-07-23 04:27:17,Delivered,256.87
1647,238,7,2025-07-26 23:26:00,Delivered,115.87
1648,1381,1,2024-04-18 11:58:23,Returned,38.98
1649,1485,7,2024-07-30 05:15:34,Processing,696.24
1650,1334,8,2025-05-19 15:43:33,Delivered,220.48
1651,2959,3,2025-09-15 22:02:09,Delivered,120.56
1652,2066,3,2024-04-19 21:29:17,Cancelled,471.34
1653,1926,2,2024-11-10 18:10:53,Shipped,574.06
1654,357,7,2025-04-30 01:06:48,Pending,1230.81
1655,2346,2,2024-11-10 01:42:26,Shipped,121.14
1656,1586,2,2025-07-21 10:20:00,Shipped,351.22
1657,2049,8,2024-03-08 18:28:01,Delivered,663.9
1658,2245,5,2025-11-10 17:16:39,Returned,688.14
1659,2676,3,2025-09-30 14:18:15,Shipped,165.49
1660,964,6,2025-01-26 11:56:41,Cancelled,512.21
1661,3277,1,2024-04-15 15:48:16,Processing,276.92
1662,3319,3,2025-10-15 12:29:20,Shipped,252.67
1663,3866,7,2025-06-01 11:47:09,Processing,746.39
1664,1161,2,2025-07-29 11:32:42,Pending,171.95
1665,671,4,2025-01-20 08:39:41,Delivered,353.44
1666,1117,4,2025-08-21 17:09:06,Cancelled,297.78
1667,833,5,2024-10-01 02:16:55,Cancelled,254.84
1668,2416,4,2024-07-30 16:41:27,Processing,387.38
1669,1645,6,2024-03-18 17:11:56,Processing,
1670,2092,3,2024-12-13 13:33:29,Delivered,87.52
1671,2107,3,2025-04-07 05:35:16,Delivered,353.59
1672,3641,5,2025-01-19 08:43:08,Delivered,91.38
1673,2957,1,2025-07-06 06:18:03,Processing,63.26
1674,255,2,2025-11-20 23:08:35,Pending,86.41
1675,749,2,2025-02-04 19:47:51,Shipped,169.85
1676,1791,3,2025-07-21 01:35:47,Delivered,469.26
1677,3779,7,2025-02-09 06:59:50,Delivered,269.13
1678,3676,4,2025-04-18 19:59:10,Delivered,448.66
1679,1600,3,2024-12-28 18:41:14,Delivered,537.99
1680,419,6,2025-05-29 05:53:26,Delivered,313.22
1681,516,1,2025-01-29 10:08:29,Pending,639.62
1682,3996,4,2024-05-07 19:19:00,Pending,398
1683,2893,8,2025-09-06 19:02:52,Returned,
1684,978,2,2025-08-11 22:07:09,Processing,191.7
1685,2117,8,2025-03-10 02:27:04,Delivered,578.24
1686,2268,6,2024-07-11 23:54:54,Delivered,375.08
1687,131,2,2025-08-14 00:57:19,Delivered,425.16
1688,1943,7,2025-12-10 23:00:43,Delivered,369.66
1689,2267,1,2024-04-12 06:25:32,Delivered,417.49
1690,544,6,2025-08-22 01:47:32,Cancelled,57.4
1691,435,6,2024-10-10 05:43:11,Delivered,347.12
1692,2237,7,2024-11-25 11:39:29,Returned,616.17
1693,3008,7,2024-10-21 21:15:50,Processing,658.46
1694,2401,1,2025-05-21 08:01:13,Returned,501.7
1695,2001,2,2025-01-12 00:36:17,Delivered,266
1696,3533,2,2024-09-26 08:03:25,Processing,93.92
1697,2730,8,2024-11-01 11:39:07,Delivered,
1698,2867,2,2024-03-22 01:41:17,Cancelled,
1699,3828,6,2024-12-15 11:52:06,Cancelled,610.53
1700,1322,2,2025-04-07 11:32:52,Delivered,37.19
1701,460,7,2024-08-06 20:51:33,Cancelled,245.22
1702,1254,1,2024-10-10 02:57:26,Pending,362.6
1703,1666,8,2024-06-05 21:22:03,Processing,342.68
1704,802,7,2025-03-26 12:09:03,Delivered,129.16
1705,2646,2,2025-09-09 14:07:59,Pending,132.92
1706,469,2,2024-05-01 02:14:59,Delivered,
1707,1651,8,2025-12-13 02:38:49,Delivered,322.38
1708,213,4,2025-02-17 15:30:53,Processing,861.33
1709,3404,8,2024-06-21 12:22:23,Processing,611.05
1710,2159,5,2024-04-20 03:05:47,Processing,252.46
1711,3296,1,2025-09-04 12:02:37,Cancelled,654.72
1712,2137,6,2024-09-02 18:45:23,Cancelled,283.55
1713,2105,4,2025-03-29 03:26:03,Cancelled,465.01
1714,1527,8,2024-04-12 16:30:32,Pending,369.03
1715,577,8,2024-06-03 01:03:10,Delivered,144.39
1716,1650,5,2024-01-01 19:21:14,Shipped,207.49
1717,490,4,2024-08-10 23:23:51,Delivered,546.69
1718,1230,5,2025-11-19 03:49:21,Pending,292.02
1719,2155,2,2024-05-09 19:17:56,Returned,218.2
1720,1163,3,2024-10-09 05:06:12,Delivered,604.38
1721,2133,4,2025-06-14 20:51:32,Processing,381.58
1722,2218,1,2025-10-15 01:59:33,Processing,1052.08
1723,2565,1,2025-01-07 13:07:03,Delivered,
1724,2085,7,2025-02-23 00:00:39,Processing,223.93
1725,3632,5,2024-04-29 17:55:03,Delivered,917.1
1726,2455,1,2024-04-08 08:16:17,Delivered,531.06
1727,2502,2,2024-10-14 11:05:41,Delivered,733.38
1728,3528,7,2024-03-27 10:25:12,Delivered,646.47
1729,2413,8,2024-01-23 00:01:02,Delivered,434.5
1730,3208,5,2024-08-20 01:21:23,Shipped,736.19
1731,2800,2,2025-09-11 14:28:25,Processing,190.89
1732,144,1,2024-07-18 05:44:10,Cancelled,296.52
1733,563,6,2025-11-22 03:50:30,Delivered,365.64
1734,986,3,2024-10-05 10:48:00,Processing,478.41
1735,987,2,2024-06-03 08:33:23,Delivered,181.02
1736,3172,5,2025-12-01 20:14:09,Shipped,152.04
1737,2696,4,2025-03-19 05:21:31,Delivered,535.61
1738,1737,8,2025-10-23 10:52:21,Shipped,
1739,1225,6,2025-12-20 22:23:01,Delivered,122.81
1740,2880,5,2024-03-08 02:50:17,Processing,
1741,2449,5,2025-12-28 20:44:20,Delivered,468.67
1742,167,2,2025-12-26 01:32:09,Delivered,241.2
1743,3049,6,2025-09-16 21:29:15,Processing,846.06
1744,2091,4,2025-12-08 00:04:51,Delivered,555.96
1745,3723,7,2024-01-02 14:01:05,Processing,42.3
1746,2269,2,2024-02-24 21:25:49,Returned,182.55
1747,3901,4,2024-06-03 14:48:52,Returned,57.08
1748,1005,8,2025-07-30 23:09:06,Shipped,829.41
1749,1552,1,2025-05-16 12:11:28,Shipped,240.06
1750,258,6,2024-01-05 16:44:55,Delivered,669.54
1751,78,1,2024-02-24 12:27:42,Delivered,562.83
1752,159,8,2024-05-15 04:43:46,Pending,141.45
1753,2752,2,2025-11-14 05:57:38,Delivered,449.28
1754,1984,7,2024-04-07 11:04:05,Pending,284.12
1755,1805,3,2024-05-05 07:27:54,Shipped,150.55
1756,477,4,2025-07-17 08:44:43,Processing,404.8
1757,1014,3,2025-01-16 01:05:43,Delivered,722.63
1758,1425,5,2024-04-03 13:06:44,Processing,122.1
1759,46,8,2024-04-15 04:47:18,Delivered,431.77
1760,2454,7,2025-08-14 20:47:36,Delivered,527.97
1761,3107,5,2025-08-26 01:27:54,Delivered,373.67
1762,1407,8,2024-09-27 17:06:47,Delivered,131.71
1763,2807,4,2024-02-19 02:09:52,Delivered,318.15
1764,3975,8,2025-12-26 07:01:08,Shipped,168.21
1765,3672,2,2024-02-08 06:10:19,Processing,267.6
1766,2614,3,2025-02-23 12:15:20,Processing,657.08
1767,2645,7,2024-08-07 10:16:39,Processing,346.45
1768,308,5,2024-12-20 14:46:12,Pending,110.46
1769,1733,3,2025-05-18 04:11:00,Cancelled,165.48
1770,1805,1,2025-02-08 15:44:24,Delivered,610.8
1771,1038,2,2025-01-21 23:21:31,Processing,263.93
1772,1450,3,2025-05-01 18:10:06,Delivered,112.14
1773,1765,2,2025-04-29 10:18:21,Delivered,68.4
1774,2639,6,2025-06-28 23:54:11,Cancelled,162.2
1775,750,6,2025-02-02 03:32:28,Delivered,147.82
1776,2632,7,2024-12-26 08:41:57,Delivered,518.17
1777,3599,8,2025-10-10 16:38:08,Shipped,321.02
1778,3789,8,2024-07-15 02:46:21,Cancelled,
1779,408,3,2025-07-04 17:39:12,Delivered,654.09
1780,2715,7,2025-11-08 18:19:29,Cancelled,75.51
1781,2645,6,2025-06-21 07:37:57,Cancelled,626.13
1782,1599,5,2025-11-26 03:12:11,Delivered,452.42
1783,160,5,2025-07-30 11:34:49,Delivered,439.08
1784,2488,2,2025-08-26 21:10:40,Processing,556.41
1785,677,2,2024-11-28 02:15:38,Cancelled,110.76
1786,3878,8,2025-05-27 02:56:04,Processing,287.21
1787,2285,6,2024-04-23 00:43:58,Processing,1002.12
1788,3726,8,2024-05-10 21:41:01,Pending,263.32
1789,3772,5,2024-05-05 20:48:52,Shipped,525.14
1790,971,4,2024-03-20 00:59:55,Pending,94.68
1791,3345,8,2024-06-25 00:45:39,Processing,32.48
1792,1009,3,2024-03-30 00:07:40,Shipped,608.84
1793,2754,1,2024-03-07 06:57:52,Shipped,289.37
1794,3947,4,2024-11-26 06:46:41,Delivered,126
1795,2820,7,2025-10-14 23:09:41,Processing,
1796,3169,8,2025-01-22 07:34:59,Delivered,361.48
1797,3722,3,2024-12-14 19:27:06,Returned,678.67
1798,3324,4,2025-01-02 07:53:26,Delivered,428.83
1799,1969,1,2025-07-21 01:04:17,Delivered,181.33
1800,2425,4,2024-07-17 21:42:35,Delivered,432.42
1801,613,2,2025-01-16 09:34:22,Delivered,82.14
1802,3313,6,2024-07-15 16:28:02,Shipped,32.24
1803,2692,2,2024-02-09 04:15:42,Delivered,1018.55
1804,207,7,2024-01-24 13:16:59,Processing,121.31
1805,1157,2,2024-03-22 00:26:41,Pending,154.64
1806,1321,6,2025-08-16 04:17:27,Processing,1117.54
1807,3011,1,2025-04-10 07:00:09,Pending,294.77
1808,2232,6,2025-07-01 18:28:02,Delivered,110.05
1809,1987,7,2025-04-24 10:19:32,Returned,280.88
1810,2075,1,2024-10-25 05:23:27,Shipped,675.55
1811,1527,1,2025-11-16 20:43:23,Delivered,262.05
1812,491,7,2025-02-14 17:07:43,Delivered,584.26
1813,1573,4,2024-10-26 08:33:55,Delivered,407.31
1814,933,4,2024-02-24 19:56:59,Delivered,504.85
1815,2270,5,2024-10-23 08:28:09,Returned,65.95
1816,2488,3,2024-12-08 00:10:59,Delivered,271.42
1817,2048,5,2024-11-27 04:40:54,Delivered,686.95
1818,231,2,2024-08-07 08:06:22,Delivered,130.32
1819,620,1,2025-07-04 05:17:20,Delivered,58.34
1820,2300,3,2025-08-05 03:04:52,Returned,300.53
1821,2051,8,2025-10-08 09:27:50,Cancelled,
1822,1656,8,2024-09-02 02:31:24,Cancelled,497.78
1823,3113,7,2024-02-29 17:36:16,Delivered,361.14
1824,2159,5,2024-09-07 12:01:26,Processing,567.56
1825,872,6,2025-08-06 06:17:47,Delivered,48.17
1826,2885,4,2024-10-12 07:07:29,Shipped,442.53
1827,2152,1,2024-02-28 06:47:17,Delivered,307.44
1828,1184,8,2025-06-07 15:36:26,Processing,686.64
1829,697,2,2024-11-09 11:06:54,Processing,796.98
1830,1857,4,2025-06-22 11:44:47,Cancelled,120.28
1831,751,6,2025-01-05 07:57:38,Cancelled,416.5
1832,1355,7,2024-01-12 05:05:53,Cancelled,316.83
1833,1025,6,2024-02-05 08:03:40,Delivered,415.77
1834,1279,4,2025-09-04 16:16:10,Delivered,77.3
1835,1156,8,2024-03-31 16:28:46,Processing,252.35
1836,1360,2,2024-06-14 13:42:53,Delivered,517.56
1837,3333,5,2025-11-18 04:10:03,Processing,127.38
1838,3944,6,2025-10-01 22:52:23,Delivered,294.99
1839,1137,2,2024-06-19 10:01:06,Delivered,791.94
1840,3887,5,2024-02-04 19:14:46,Delivered,259.18
1841,3674,2,2024-06-22 04:59:37,Pending,101.76
1842,3057,5,2025-09-08 11:13:45,Shipped,297.02
1843,2442,2,2025-08-09 12:52:12,Delivered,581.64
1844,1468,8,2024-06-08 22:38:22,Delivered,1286.71
1845,90,6,2025-11-29 05:53:10,Delivered,453.79
1846,438,2,2025-07-08 13:15:20,Processing,260.85
1847,1639,3,2024-01-08 22:43:48,Delivered,245.77
1848,3870,1,2024-10-31 17:21:46,Delivered,390.12
1849,2081,1,2025-08-28 21:10:18,Delivered,170.76
1850,2787,3,2024-01-09 16:36:38,Delivered,335.88
1851,2685,3,2024-02-25 10:07:47,Delivered,147.68
1852,3028,5,2025-07-18 06:18:41,Delivered,849.94
1853,1109,3,2025-01-02 05:37:00,Returned,129.4
1854,3264,6,2025-12-19 17:55:50,Delivered,460.9
1855,2760,6,2024-06-26 17:00:19,Processing,159.45
1856,1653,7,2025-08-07 09:40:47,Delivered,719.67
1857,1390,6,2025-06-19 09:05:17,Delivered,
1858,1160,1,2024-05-25 02:09:13,Processing,589.71
1859,3312,6,2024-02-18 17:38:26,Delivered,366.42
1860,2561,1,2024-10-14 17:52:42,Delivered,767.05
1861,911,4,2024-12-17 13:28:25,Pending,14.19
1862,2614,4,2024-03-12 11:07:59,Processing,323.4
1863,3464,5,2024-07-13 05:54:37,Delivered,906.7
1864,2456,4,2024-06-29 06:58:06,Delivered,917.99
1865,1617,8,2025-02-10 07:16:44,Delivered,394.48
1866,3117,1,2025-06-08 00:27:29,Processing,64.02
1867,1455,4,2024-03-10 10:15:06,Delivered,747.65
1868,773,5,2025-11-09 12:47:51,Processing,778.44
1869,998,7,2025-08-25 19:05:07,Cancelled,619.03
1870,3391,1,2025-09-26 16:38:29,Delivered,425.92
1871,3571,3,2024-07-30 18:34:57,Delivered,202.54
1872,688,5,2024-02-29 23:53:52,Returned,700.33
1873,3695,4,2024-06-26 23:43:21,Delivered,194.21
1874,2833,7,2025-06-27 16:47:07,Processing,820.92
1875,1557,7,2024-08-20 04:22:00,Cancelled,345.04
1876,3382,3,2025-09-25 16:18:41,Processing,26.84
1877,1514,2,2025-04-24 19:37:24,Delivered,21.81
1878,3503,5,2025-12-19 10:27:43,Delivered,487.2
1879,794,3,2025-06-19 07:40:02,Shipped,720.59
1880,2222,3,2025-02-21 22:10:11,Delivered,732.36
1881,3372,5,2025-11-02 12:29:45,Cancelled,54.64
1882,1281,8,2025-07-10 23:26:39,Delivered,483.27
1883,1368,3,2024-03-19 14:57:42,Processing,362.25
1884,2813,6,2025-11-15 10:46:57,Delivered,482.02
1885,38,2,2025-07-26 22:15:52,Delivered,550.82
1886,960,7,2024-06-04 12:48:53,Delivered,381.86
1887,391,6,2025-11-25 10:35:55,Processing,342
1888,2482,5,2025-08-30 13:10:39,Processing,30.2
1889,2576,4,2025-01-13 07:36:10,Pending,557.88
1890,3568,7,2025-08-12 13:16:01,Returned,
1891,2852,8,2025-04-13 07:27:24,Pending,97.92
1892,4,3,2025-05-27 13:12:44,Processing,720.4
1893,718,8,2025-10-07 23:03:45,Delivered,378.76
1894,1328,1,2025-04-01 09:19:20,Delivered,509.11
1895,1638,4,2024-04-10 03:42:46,Delivered,635.31
1896,3010,3,2024-04-18 08:31:11,Processing,336.23
1897,483,4,2024-03-21 02:15:32,Processing,635.16
1898,1723,8,2024-04-14 16:18:45,Shipped,45.45
1899,1770,8,2025-12-01 23:06:35,Pending,1342.2
1900,2413,2,2024-06-16 00:54:07,Shipped,659.96
1901,531,8,2024-05-07 07:42:52,Processing,466.74
1902,3384,2,2024-09-22 09:33:15,Delivered,362.38
1903,3527,1,2025-02-28 01:55:53,Pending,808.05
1904,2925,4,2024-10-05 12:56:40,Processing,104.58
1905,3687,6,2024-01-02 23:30:24,Delivered,440.97
1906,1417,2,2024-05-04 12:27:23,Delivered,238.28
1907,3770,3,2025-02-03 06:23:49,Delivered,129.86
1908,612,2,2025-10-21 05:06:51,Pending,128.44
1909,3664,4,2024-11-29 23:12:38,Delivered,872.93
1910,3119,3,2025-04-29 02:52:37,Delivered,637.8
1911,368,3,2025-07-28 10:58:36,Shipped,487.89
1912,413,3,2025-09-06 13:43:32,Delivered,901.76
1913,3563,5,2025-02-02 13:33:28,Shipped,195.36
1914,2144,2,2024-06-22 13:00:05,Cancelled,253.83
1915,1921,2,2025-10-08 07:12:30,Cancelled,484.86
1916,3760,6,2024-03-26 06:14:18,Delivered,129.02
1917,2307,6,2025-01-27 23:50:54,Shipped,716.94
1918,1422,6,2024-11-25 20:19:39,Delivered,328.18
1919,437,1,2024-09-16 23:40:00,Shipped,73.32
1920,2431,1,2025-02-21 01:52:33,Pending,89.01
1921,690,8,2025-06-16 18:08:21,Shipped,14.95
1922,1040,6,2024-12-06 12:45:32,Pending,333.45
1923,441,1,2024-01-15 12:25:11,Cancelled,541.59
1924,332,7,2024-02-23 02:04:25,Delivered,720.73
1925,2579,5,2024-07-11 03:46:31,Shipped,98.89
1926,3280,4,2025-08-29 16:51:20,Pending,294.34
1927,388,6,2025-02-01 14:44:31,Delivered,540.13
1928,118,7,2024-01-08 05:58:02,Delivered,331.47
1929,3218,1,2025-01-25 23:59:22,Cancelled,544.3
1930,2524,1,2024-05-05 05:19:54,Shipped,136.46
1931,51,2,2025-09-30 08:20:18,Processing,496.56
