Order_Item_ID,Order_ID,Product_ID,Promotion_ID,Quantity,Unit_Price
5404,2272,378,53,3,102.4
5405,2272,12,8,3,73.24
5406,2273,137,10,2,35.36
5407,2273,575,92,2,120.12
5408,2274,568,114,2,117.34
5409,2274,87,115,1,113.05
5410,2274,302,66,2,26.36
5411,2274,37,59,3,128.94
5412,2275,594,59,3,115.51
5413,2275,250,77,2,116.44
5414,2276,481,119,2,39.94
5415,2276,51,112,1,29.83
5416,2276,250,13,2,120.07
5417,2276,241,117,1,31.65
5418,2277,91,92,2,80.82
5419,2277,314,53,2,78.73
5420,2277,103,41,1,115.55
5421,2278,123,89,1,55.81
5422,2278,5,67,2,46.34
5423,2278,323,35,2,132.55
5424,2279,126,51,1,57.35
5425,2279,45,54,2,110.45
5426,2279,353,64,3,92.73
5427,2279,2,,2,54.39
5428,2280,442,98,3,47.43
5429,2280,423,1,3,32.03
5430,2281,216,92,3,90.34
5431,2281,225,109,1,100.94
5432,2282,196,78,1,157.36
5433,2282,242,69,3,122.45
5434,2282,302,115,1,
5435,2283,249,98,1,133.82
5436,2283,91,22,3,75.6
5437,2283,591,52,1,80.9
5438,2284,351,84,1,38.35
5439,2284,379,51,2,81.3
5440,2285,271,71,1,79.03
5441,2285,146,38,3,18.26
5442,2285,237,107,2,37.11
5443,2286,56,57,3,148.91
5444,2287,254,26,3,7.2
5445,2287,570,61,2,99.48
5446,2288,500,24,1,161.74
5447,2288,216,112,1,97.42
5448,2289,74,25,3,79.01
5449,2289,94,101,2,44.26
5450,2290,73,40,1,44.74
5451,2290,363,119,2,74.44
5452,2290,321,76,2,79.23
5453,2291,315,2,1,112.55
5454,2292,519,32,2,52.5
5455,2293,275,108,3,24.84
5456,2293,230,4,2,38.66
5457,2293,114,34,3,94.82
5458,2293,353,93,3,108.26
5459,2294,315,89,3,98.73
5460,2294,187,22,2,73.77
5461,2295,433,1,2,108.45
5462,2296,342,35,3,81.75
5463,2296,558,20,1,10.76
5464,2296,268,42,2,93.4
5465,2296,220,80,3,109.38
5466,2297,422,103,2,42.49
5467,2297,348,95,1,8.58
5468,2297,102,58,1,162.09
5469,2298,325,,1,113.65
5470,2298,450,59,1,63.24
5471,2299,51,8,2,31.05
5472,2299,516,61,2,134.26
5473,2300,469,7,2,63.2
5474,2301,49,15,3,135.29
5475,2301,410,69,2,102.05
5476,2301,31,59,1,56.31
5477,2302,388,59,2,99.99
5478,2302,259,117,1,62.57
5479,2303,212,75,2,122.29
5480,2304,20,84,2,121.74
5481,2304,290,,1,30.16
5482,2304,487,62,1,71.92
5483,2305,392,106,1,37.15
5484,2305,188,11,2,136.69
5485,2306,475,82,1,131.53
5486,2306,240,93,2,138.78
5487,2306,479,50,2,76.37
5488,2307,185,25,1,20.5
5489,2307,392,91,1,34.5
5490,2308,596,17,3,50.26
5491,2309,232,15,2,57.72
5492,2309,83,27,3,136.97
5493,2309,295,92,1,48.58
5494,2310,261,1,1,121.65
5495,2311,395,,2,90.28
5496,2311,463,99,2,67.06
5497,2311,311,101,3,42.61
5498,2311,43,2,2,119.41
5499,2312,440,85,3,51.98
5500,2312,292,8,1,69.42
5501,2312,66,82,1,79.47
5502,2313,301,64,3,129.1
5503,2313,11,21,2,136.5
5504,2314,475,54,3,121
5505,2314,175,51,1,34.51
5506,2314,504,53,1,95.79
5507,2315,539,115,3,
5508,2316,362,11,1,59.2
5509,2316,261,16,1,121.67
5510,2316,35,97,1,104.86
5511,2317,597,45,2,142.73
5512,2317,242,9,1,144.08
5513,2317,13,115,1,130.79
5514,2318,174,67,2,102.98
5515,2318,338,116,1,101.95
5516,2319,48,20,3,7.38
5517,2319,438,110,1,72
5518,2319,344,11,1,89.55
5519,2319,291,118,2,21.98
5520,2320,115,51,2,
5521,2320,214,112,1,20.31
5522,2320,485,88,1,5.62
5523,2321,381,93,1,82.52
5524,2321,565,27,2,57.63
5525,2321,512,59,2,29.2
5526,2322,246,34,3,129.49
5527,2323,451,79,3,150.54
5528,2323,575,120,3,122.48
5529,2323,471,99,2,46.07
5530,2324,428,30,2,131.68
5531,2324,520,51,3,17.49
5532,2325,367,49,1,32.23
5533,2325,23,101,1,97.26
5534,2326,259,41,3,60.13
5535,2326,290,46,1,35.61
5536,2326,519,98,2,53.85
5537,2327,595,68,1,113.1
5538,2327,352,84,3,97.06
5539,2327,326,30,1,53.99
5540,2327,507,7,3,121.01
5541,2328,119,56,3,145.08
5542,2328,40,44,3,25.11
5543,2328,209,51,1,82.18
5544,2328,553,86,2,72.69
5545,2329,470,83,2,6.35
5546,2330,97,103,2,52.95
5547,2330,52,31,2,91.51
5548,2330,314,60,2,74.12
5549,2331,223,90,1,118.92
5550,2331,511,35,3,149.14
5551,2332,156,40,2,139.77
5552,2333,589,52,3,94.03
5553,2333,137,59,2,30.39
5554,2333,459,38,1,149.62
5555,2334,304,58,2,47.76
5556,2334,417,93,2,10.62
5557,2335,593,67,2,83.32
5558,2336,259,95,2,62.82
5559,2337,178,21,3,
5560,2337,535,73,3,77.03
5561,2337,180,104,2,58.6
5562,2338,342,23,2,79.27
5563,2339,216,45,2,95.06
5564,2340,278,9,3,107.92
5565,2340,252,93,2,18.71
5566,2340,506,14,1,109.84
5567,2340,549,30,3,26.61
5568,2341,42,57,3,105.71
5569,2342,474,51,1,130.24
5570,2342,139,25,2,107.7
5571,2343,531,66,3,137.06
5572,2343,498,112,2,122.2
5573,2344,275,82,3,21.37
5574,2344,45,42,1,
5575,2344,170,106,2,31.25
5576,2345,83,31,3,143.42
5577,2345,267,54,2,87.56
5578,2345,420,115,3,36.31
5579,2346,273,97,2,94.64
5580,2346,307,17,3,108.76
5581,2346,597,90,1,150.1
5582,2347,81,22,1,64.2
5583,2347,289,48,2,79.54
5584,2347,208,2,3,44.77
5585,2348,365,23,2,31.92
5586,2348,100,102,1,73.74
5587,2349,221,95,3,11.25
5588,2349,427,64,3,69.47
5589,2349,299,117,2,139.67
5590,2349,288,71,3,19.32
5591,2350,4,12,3,157.48
5592,2350,17,72,3,10.91
5593,2351,432,60,3,162.54
5594,2351,171,118,3,102.17
5595,2351,235,93,2,115.26
5596,2352,294,82,3,58.33
5597,2352,129,76,2,33.96
5598,2352,431,22,2,121.7
5599,2353,6,119,2,105.58
5600,2353,115,5,3,118.05
5601,2354,290,89,1,31.37
5602,2354,553,105,1,60.12
5603,2354,78,80,3,57.45
5604,2355,69,72,1,76.56
5605,2355,350,80,2,107.57
5606,2356,238,63,2,25.83
5607,2356,527,30,1,152.31
5608,2357,270,19,1,100.11
5609,2357,125,12,1,152.43
5610,2358,153,63,3,60.57
5611,2359,448,32,2,123.4
5612,2359,541,82,3,122.29
5613,2360,65,61,2,19.62
5614,2360,110,21,2,42.39
5615,2360,190,38,2,86.18
5616,2361,149,11,1,43.59
5617,2361,448,50,2,109.41
5618,2361,54,27,3,93.42
5619,2361,118,17,2,36.76
5620,2362,331,12,3,20.1
5621,2362,5,10,1,53.12
5622,2363,255,8,3,67.35
5623,2364,134,16,1,147.22
5624,2365,533,83,1,93.8
5625,2366,286,58,3,18.72
5626,2366,58,99,2,101.16
5627,2367,177,28,1,79.57
5628,2367,539,114,3,137.11
5629,2367,202,45,1,113.79
5630,2368,259,108,2,68.46
5631,2368,185,95,3,18.9
5632,2368,415,104,2,125.19
5633,2368,443,98,1,91.46
5634,2369,117,76,2,83.92
5635,2369,539,114,1,152.48
5636,2370,342,100,2,82.63
5637,2370,481,34,2,38.86
5638,2370,437,43,2,83.33
5639,2370,250,85,3,112.07
5640,2371,367,115,1,32.61
5641,2371,554,108,1,95.22
5642,2371,532,81,3,6.65
5643,2372,510,35,2,93.44
5644,2373,298,36,3,72.31
5645,2373,405,80,1,91.09
5646,2373,586,38,2,129.17
5647,2373,408,93,3,147.38
5648,2374,72,,2,4.47
5649,2374,10,42,2,87.27
5650,2375,130,2,2,19.56
5651,2375,106,110,1,84.82
5652,2376,544,29,2,12.23
5653,2376,24,50,3,104.7
5654,2377,420,23,1,33.47
5655,2377,454,26,3,7.88
5656,2377,411,47,3,
5657,2377,457,32,1,15.47
5658,2378,262,26,1,113.8
5659,2379,229,83,3,95.93
5660,2379,225,57,2,83.25
5661,2379,411,59,1,119.48
5662,2379,179,97,2,149.98
5663,2380,516,29,1,152.54
5664,2380,575,45,3,138.89
5665,2380,90,2,3,168.85
5666,2381,456,2,1,103.64
5667,2381,468,36,3,126.92
5668,2381,344,23,2,72.67
5669,2382,519,50,2,48.2
5670,2383,488,42,2,167.74
5671,2384,407,57,3,99.05
5672,2384,443,23,2,109.21
5673,2385,409,60,3,59.72
5674,2385,125,61,1,133.61
5675,2386,506,93,2,107.82
5676,2386,201,5,3,41.58
5677,2386,468,90,1,104.57
5678,2387,211,64,2,28.22
5679,2387,160,103,1,155.01
5680,2388,276,70,2,138.57
5681,2388,190,37,2,79.22
5682,2389,571,99,3,83.3
5683,2389,396,82,2,70.71
5684,2389,452,104,3,141.19
5685,2389,231,56,1,24.62
5686,2390,136,21,2,92.29
5687,2390,8,66,3,15.62
5688,2391,206,46,1,112.7
5689,2391,44,86,1,89.21
5690,2391,463,109,2,77.49
5691,2391,431,103,2,142.4
5692,2392,15,28,1,147.89
5693,2392,108,16,2,27.8
5694,2392,222,73,2,14.12
5695,2393,342,75,1,68.45
5696,2393,217,50,2,92.91
5697,2393,32,47,2,153.08
5698,2394,199,54,2,10.33
5699,2394,316,59,1,63.47
5700,2394,268,63,2,81.65
5701,2394,234,69,2,70.27
5702,2395,330,86,1,75.53
5703,2395,568,103,1,145.75
5704,2396,531,62,3,146.27
5705,2396,276,117,1,121.01
5706,2396,204,77,3,126.5
5707,2396,567,65,2,63.74
5708,2397,388,93,3,105.53
5709,2397,198,82,3,90.73
5710,2397,544,88,2,10.95
5711,2397,239,95,2,140.62
5712,2398,128,54,2,129.3
5713,2398,381,77,3,73.96
5714,2399,45,82,3,93.38
5715,2399,312,1,2,71.46
5716,2400,484,2,3,56.34
5717,2400,167,25,3,33.39
5718,2401,599,11,2,17.17
5719,2401,97,33,3,48.28
5720,2401,141,,2,83.45
5721,2402,65,80,2,19.73
5722,2402,299,27,3,129.81
5723,2403,200,58,2,49.64
5724,2403,106,114,1,84.47
5725,2403,125,84,1,146.35
5726,2404,506,75,3,112.59
5727,2405,59,44,2,49.85
5728,2405,341,107,2,89.16
5729,2405,55,21,3,31.1
5730,2406,345,75,3,114.91
5731,2406,302,51,3,24.18
5732,2407,316,63,3,65.51
5733,2407,438,82,3,83.59
5734,2407,352,96,2,81.09
5735,2408,248,39,2,44.98
5736,2408,484,109,2,59.77
5737,2408,216,85,2,86.47
5738,2409,519,103,1,49.35
5739,2409,244,37,1,40.15
5740,2410,170,,3,32.94
5741,2410,97,104,2,57.84
5742,2410,323,66,1,129.69
5743,2410,213,119,3,148.03
5744,2411,535,53,1,76.16
5745,2411,55,20,1,31.75
5746,2412,363,62,2,90.06
5747,2412,160,70,1,143.03
5748,2413,494,39,1,82.03
5749,2414,107,112,3,160.98
5750,2414,151,,2,75.21
5751,2415,482,30,1,54.66
5752,2416,475,13,2,
5753,2417,43,52,3,137.07
5754,2417,483,82,1,142.05
5755,2417,197,37,1,129.14
5756,2418,122,92,3,23.72
5757,2418,277,18,2,131.39
5758,2418,300,99,2,127.22
5759,2419,305,23,3,131.27
5760,2420,74,41,1,74.48
5761,2421,7,17,3,7.06
5762,2421,313,73,2,5.4
5763,2422,229,2,3,102.76
5764,2422,469,14,3,63.31
5765,2422,115,18,1,
5766,2422,229,115,3,104.23
5767,2423,24,81,2,107.07
5768,2424,402,90,1,147.26
5769,2424,450,69,3,58.51
5770,2424,242,70,2,131.45
5771,2424,457,63,2,15.75
5772,2425,560,77,3,48.32
5773,2425,573,51,1,39.82
5774,2426,321,86,3,90.62
5775,2426,585,86,1,135.08
5776,2426,211,51,3,30.64
5777,2426,381,,3,71.32
5778,2427,229,58,2,97.76
5779,2427,126,81,3,51.69
5780,2428,437,107,1,74.39
5781,2428,284,45,2,18.17
5782,2429,560,48,2,53.27
5783,2429,373,69,1,140.2
5784,2429,172,9,3,109.75
5785,2429,587,7,1,65.73
5786,2430,290,98,2,34.83
5787,2431,394,104,2,47.87
5788,2431,456,115,3,88.98
5789,2431,367,95,3,38.43
5790,2431,460,109,3,106.39
5791,2432,343,17,2,47.6
5792,2432,464,72,3,72.49
5793,2432,244,87,2,36.89
5794,2433,195,35,1,39.82
5795,2434,50,46,2,139.43
5796,2435,491,11,3,15.65
5797,2435,37,102,3,137.06
5798,2435,263,112,2,67.36
5799,2436,351,102,3,37.61
5800,2436,493,113,3,49.15
5801,2437,405,118,3,79.23
5802,2437,278,33,2,96.13
5803,2437,590,44,2,102.21
5804,2437,567,40,3,65.85
5805,2438,103,115,2,131.08
5806,2438,391,94,2,94.35
5807,2439,235,119,1,117.47
5808,2439,349,96,3,65.25
5809,2439,358,,2,118.2
5810,2440,449,57,1,155.97
5811,2440,107,30,1,162.49
5812,2440,315,11,1,110.22
5813,2441,452,95,1,138.66
5814,2442,538,50,2,28.44
5815,2442,282,114,1,155.79
5816,2442,549,21,1,23.67
5817,2442,542,19,3,28.01
5818,2443,17,33,3,11.01
5819,2443,464,77,2,88.64
5820,2444,396,53,1,74.08
5821,2444,378,103,2,115.17
5822,2444,542,18,3,25.49
5823,2445,429,113,3,65.83
5824,2445,75,79,1,59.9
5825,2445,478,11,3,94.24
5826,2446,48,76,1,7.32
5827,2446,336,33,2,75.14
5828,2446,379,4,2,69.73
5829,2447,303,96,2,19.88
5830,2447,560,7,3,53.04
5831,2447,179,5,1,167.44
5832,2448,470,35,3,6.72
5833,2448,435,83,1,83.06
5834,2449,268,50,1,73.46
5835,2449,536,92,3,135.99
5836,2449,58,64,2,90.86
5837,2450,594,65,2,106.34
5838,2450,252,,3,21.59
5839,2451,19,38,2,12.44
5840,2451,165,116,2,91.31
5841,2451,445,74,2,98.37
5842,2451,594,60,2,98.62
5843,2452,576,13,1,112.81
5844,2452,594,51,3,110.02
5845,2453,363,10,1,84.78
5846,2453,311,84,2,37.19
5847,2454,106,70,2,78.58
5848,2454,294,26,3,58.21
5849,2454,436,48,3,123.14
5850,2454,575,81,2,121.87
5851,2455,419,19,2,34.39
5852,2455,13,12,3,146.67
5853,2456,433,55,1,96.17
5854,2456,434,7,1,126.21
5855,2456,299,89,2,139.98
5856,2457,506,60,1,116.33
5857,2457,76,86,3,94.18
5858,2458,217,82,1,109.04
5859,2459,203,18,2,85.79
5860,2459,95,7,1,148.72
5861,2459,11,19,1,114.8
5862,2460,56,60,2,165.3
5863,2460,32,49,2,131.19
5864,2460,109,56,1,33.87
5865,2461,203,110,2,89.24
5866,2461,78,,1,62.26
5867,2461,29,52,3,114.08
5868,2462,440,103,2,51.4
5869,2462,580,47,1,20.67
5870,2462,553,60,3,57.13
5871,2463,220,1,1,95.95
5872,2464,130,49,1,18.29
5873,2465,516,114,2,156.7
5874,2465,573,80,3,37.22
5875,2465,35,33,2,105.1
5876,2465,456,15,2,97.27
5877,2466,86,106,1,92.88
5878,2467,228,101,3,17.31
5879,2467,167,84,2,32.73
5880,2468,100,112,1,90.64
5881,2468,460,67,1,115.1
5882,2468,279,10,2,88.42
5883,2469,294,12,1,56.05
5884,2470,348,17,1,9.99
5885,2470,152,55,3,27.9
5886,2470,280,50,2,60.15
5887,2470,108,116,3,26.57
5888,2471,527,50,1,141.66
5889,2471,73,61,3,48.07
5890,2471,256,89,3,138.8
5891,2472,39,114,2,101.12
5892,2472,366,55,2,60.57
5893,2472,122,22,3,23.88
5894,2473,74,68,3,74.65
5895,2473,465,108,1,86.86
5896,2473,12,19,1,
5897,2473,342,46,3,66.42
5898,2474,537,70,3,99.77
5899,2474,343,88,3,53.53
5900,2475,72,18,2,4.52
5901,2475,427,93,3,69.62
5902,2475,355,4,1,110.14
5903,2476,65,43,2,21.54
5904,2476,579,20,2,
5905,2477,74,75,2,74.89
5906,2477,357,85,3,55.02
5907,2478,107,93,1,132.31
5908,2478,585,47,3,127.06
5909,2479,237,16,1,37.59
5910,2479,538,99,3,31.37
5911,2479,496,115,1,53.76
5912,2479,451,112,2,146.3
5913,2480,90,,1,141.66
5914,2480,202,81,2,120.09
5915,2480,473,7,3,83.96
5916,2481,297,49,1,104.6
5917,2481,319,39,2,113.52
5918,2481,375,111,1,83.78
5919,2482,401,79,2,142.45
5920,2482,556,65,1,145.4
5921,2483,388,98,2,
5922,2483,22,8,3,59.14
5923,2483,544,29,3,11.2
5924,2484,333,113,2,125.29
5925,2485,40,54,2,25.33
5926,2485,587,1,3,57.42
5927,2486,88,63,1,26.3
5928,2486,333,22,1,147.77
5929,2486,168,53,1,41.22
5930,2487,281,16,3,31.17
5931,2487,466,100,1,122.11
5932,2488,174,84,3,104.8
5933,2488,327,16,1,125.85
5934,2488,1,81,2,114.16
5935,2489,519,82,3,49.67
5936,2489,45,92,2,95
5937,2490,226,120,3,127.8
5938,2490,76,61,1,101.78
5939,2490,536,103,1,135.67
5940,2491,486,118,2,127.31
5941,2492,459,113,1,151.64
5942,2492,534,14,2,22.84
5943,2493,460,30,2,102.63
5944,2493,597,41,3,154.22
5945,2494,75,67,3,61.37
5946,2494,51,52,3,32.57
5947,2494,122,31,3,25.54
5948,2494,152,25,3,28.46
5949,2495,2,54,3,63.95
5950,2495,509,73,3,56.48
5951,2496,95,27,1,125.55
5952,2496,416,27,1,69.54
5953,2496,80,33,1,46.55
5954,2497,525,49,1,23.88
5955,2497,59,12,1,49.57
5956,2498,38,37,2,45.42
5957,2498,33,78,3,128.58
5958,2499,94,58,2,37.93
5959,2499,405,74,2,85.5
5960,2500,245,114,3,112.75
5961,2500,157,111,3,103.1
5962,2500,461,118,1,106.29
5963,2501,485,10,2,6.71
5964,2501,46,79,1,63.26
5965,2501,254,7,2,7.69
5966,2501,237,,2,41.1
5967,2502,88,109,2,25.86
5968,2502,218,49,3,130.43
5969,2503,421,90,2,89.86
5970,2503,480,4,1,
5971,2504,336,17,3,73.83
5972,2504,139,90,3,103.24
5973,2504,240,70,1,132.68
5974,2505,147,99,3,106.35
5975,2505,431,61,3,127.75
5976,2505,152,49,1,26.82
5977,2506,352,116,2,79.95
5978,2506,574,23,3,23.74
5979,2507,454,42,3,8.97
5980,2507,570,42,1,89.4
5981,2508,486,113,2,142.15
5982,2509,364,49,2,28.08
5983,2509,419,91,1,40.42
5984,2509,50,100,3,154.45
5985,2509,360,,2,91.52
5986,2510,371,107,3,41.06
5987,2510,436,,2,129
5988,2510,448,118,2,111.34
5989,2510,29,5,1,120.92
5990,2511,580,17,1,26.02
5991,2511,60,70,1,29.32
5992,2511,171,,3,109.2
5993,2512,95,119,1,146.4
5994,2512,75,110,3,50.64
5995,2512,193,45,1,47.51
5996,2513,405,22,1,78.46
5997,2513,537,82,3,97.85
5998,2513,123,,3,56.2
5999,2514,226,21,3,128.23
6000,2514,264,57,3,14.36
6001,2515,282,,1,170.27
6002,2515,571,52,1,72
6003,2516,301,49,1,125.88
6004,2516,355,11,1,115.3
6005,2517,149,30,1,38.57
6006,2517,568,94,1,145.62
6007,2517,300,51,2,130.58
6008,2518,504,24,2,89.11
6009,2518,200,43,1,50.62
6010,2518,20,55,2,102.99
6011,2519,477,111,3,12.12
6012,2520,496,4,3,62.53
6013,2520,425,119,2,63.93
6014,2520,371,,1,41.02
6015,2521,439,64,2,6.95
6016,2521,447,98,1,106.04
6017,2521,554,36,3,83.8
6018,2522,105,1,3,27.32
6019,2522,67,65,3,134.8
6020,2523,497,117,2,72.46
6021,2523,393,118,2,95.92
6022,2523,287,94,2,65.26
6023,2524,196,78,3,126.23
6024,2524,299,99,3,132.78
6025,2525,337,66,2,24.38
6026,2525,65,30,1,22.24
6027,2526,366,53,2,49.84
6028,2526,292,42,1,66.13
6029,2526,180,70,3,68.16
6030,2526,575,,2,119.91
6031,2527,2,21,2,55.43
6032,2527,156,110,2,155.43
6033,2527,235,100,3,114.54
6034,2528,19,9,3,13.91
6035,2528,345,113,1,99.49
6036,2528,230,75,3,44.58
6037,2529,349,43,2,60.64
6038,2529,33,40,3,137.45
6039,2529,197,40,3,129.35
6040,2530,70,45,2,120.18
6041,2531,187,66,3,80.62
6042,2531,215,51,3,62.84
6043,2531,530,114,1,6.44
6044,2531,81,61,2,66.88
6045,2532,148,58,2,100.43
6046,2532,551,28,1,52.53
6047,2532,484,15,1,54.38
6048,2533,260,115,2,133.41
6049,2533,250,56,3,121.42
6050,2534,190,42,1,70.94
6051,2535,153,79,2,65.07
6052,2535,549,19,,26.56
6053,2535,94,42,2,42.42
6054,2535,274,117,2,50.48
6055,2536,473,25,1,99.08
6056,2537,505,114,3,98.54
6057,2537,157,87,2,121.22
6058,2538,77,114,1,6.95
6059,2538,103,21,2,128.28
6060,2539,318,65,2,82.45
6061,2539,563,111,3,41.78
6062,2540,308,96,1,24.54
6063,2541,480,110,1,36.82
6064,2542,95,82,3,128.16
6065,2543,594,7,1,96
6066,2543,330,21,3,74.21
6067,2543,97,95,3,55.13
6068,2544,396,51,1,76.59
6069,2545,165,94,1,89.02
6070,2545,471,105,3,47.03
6071,2546,519,96,2,44.12
6072,2547,32,89,1,151.81
6073,2547,67,47,3,147.24
6074,2548,103,79,3,141.12
6075,2549,536,73,1,160.97
6076,2549,394,34,1,47.6
6077,2549,479,9,3,71.05
6078,2550,191,37,1,50.6
6079,2550,214,73,2,24.41
6080,2551,403,89,2,81.82
6081,2551,243,,1,139.59
6082,2552,344,50,1,80.62
6083,2553,303,29,1,22.16
6084,2554,508,46,2,23.3
6085,2554,468,55,3,116.14
6086,2555,375,25,1,90.66
6087,2556,526,39,1,91.93
6088,2556,564,17,3,72.54
6089,2556,442,20,2,54.57
6090,2556,300,100,3,110.31
6091,2557,44,17,2,85.24
6092,2558,558,89,2,10.27
6093,2558,100,61,1,74.76
6094,2558,596,118,1,41.73
6095,2559,290,22,2,30.37
6096,2559,14,41,3,138.43
6097,2559,120,96,2,112.3
6098,2559,544,67,2,12.44
6099,2560,457,18,2,17.26
6100,2560,116,,1,37.79
6101,2560,251,77,2,65.65
6102,2561,67,74,2,
6103,2561,345,20,2,105.15
6104,2561,81,44,3,70.31
6105,2562,179,97,2,153.66
6106,2562,352,60,3,95.48
6107,2563,50,64,2,143.8
6108,2563,192,109,1,66.53
6109,2563,301,114,2,125.39
6110,2564,4,116,3,157.97
6111,2564,334,60,1,27.57
6112,2564,391,50,2,87.86
6113,2565,347,22,1,30.49
6114,2565,142,88,,46.5
6115,2565,411,11,2,118.08
6116,2565,101,87,1,93.76
6117,2566,95,19,2,132.13
6118,2567,592,77,1,35.37
6119,2567,310,118,3,19.19
6120,2568,40,51,2,25.67
6121,2568,45,11,2,92.75
6122,2568,132,85,1,63.3
6123,2568,563,11,2,35.49
6124,2569,53,116,1,91.49
6125,2569,318,81,1,98.53
6126,2570,357,71,2,67.98
6127,2570,110,58,2,37.69
6128,2570,291,56,1,23.31
6129,2571,43,8,3,113.29
6130,2571,494,57,1,92.37
6131,2571,328,58,2,142.1
6132,2571,580,,1,23.75
6133,2572,429,19,1,71.56
6134,2573,548,62,3,128.92
6135,2573,290,101,1,33.22
6136,2573,343,58,2,44.25
6137,2574,16,11,2,117.32
6138,2575,174,30,1,100.1
6139,2575,21,14,2,170.03
6140,2576,308,,2,23.97
6141,2576,413,19,3,167.18
6142,2577,191,101,2,60.45
6143,2577,340,105,3,47.71
6144,2577,334,63,2,29.73
6145,2578,139,41,1,100.91
6146,2578,484,64,3,55.91
6147,2579,145,117,1,33.73
6148,2579,84,54,3,138.09
6149,2579,161,53,3,116.48
6150,2580,293,28,3,15.05
6151,2580,273,78,3,83.99
6152,2580,222,11,2,17.68
6153,2581,394,68,2,50.87
6154,2581,210,89,2,20.98
6155,2581,302,22,1,28.51
6156,2582,157,39,1,120.28
6157,2583,423,13,1,34.92
6158,2583,287,16,3,71.79
6159,2584,454,29,2,
6160,2584,66,35,1,88.3
6161,2584,193,118,1,46.4
6162,2585,392,80,1,35.03
6163,2585,293,79,3,16.46
6164,2585,136,63,2,91.75
6165,2586,475,41,2,120.08
6166,2586,274,42,1,45.84
6167,2586,389,94,3,76.87
6168,2587,437,30,2,78.39
6169,2587,395,116,1,101.11
6170,2587,391,79,2,93.89
6171,2587,134,101,1,128.39
6172,2588,247,45,1,76.03
6173,2589,513,63,3,72.06
6174,2589,198,21,3,78.74
6175,2589,213,116,2,152.74
6176,2590,110,107,3,39.99
6177,2590,571,54,1,74.41
6178,2590,206,7,1,104.5
6179,2591,296,112,2,39.61
6180,2591,513,19,1,74.54
6181,2591,28,18,2,80.92
6182,2592,169,19,2,136.18
6183,2592,235,85,3,117.77
6184,2592,488,24,3,158.41
6185,2592,572,54,2,150.43
6186,2593,352,112,1,98.18
6187,2594,92,108,1,52.73
6188,2594,59,36,2,49.55
6189,2595,386,31,2,17.33
6190,2596,297,32,2,107.05
6191,2596,72,17,3,4.87
6192,2596,495,97,1,132.78
6193,2597,58,26,3,85.14
6194,2597,29,56,1,127.16
6195,2597,124,22,2,50.72
6196,2598,496,78,3,62.24
6197,2599,547,4,2,87.55
6198,2599,285,93,3,33.49
6199,2600,423,25,2,37.9
6200,2600,172,46,3,114.82
6201,2601,520,66,3,15.17
6202,2602,363,64,1,82.61
6203,2602,117,15,2,99.93
6204,2602,155,14,1,136
6205,2603,289,41,2,73.66
6206,2603,77,8,1,5.84
6207,2604,20,21,3,111.99
6208,2604,591,115,3,89.16
6209,2605,546,27,3,146.24
6210,2606,312,47,2,63.9
6211,2606,270,38,1,97.74
6212,2606,39,74,3,93.67
6213,2607,27,64,2,39.98
6214,2607,302,20,3,26.84
6215,2607,490,71,1,16.11
6216,2608,356,31,3,96.16
6217,2608,527,96,2,131.14
6218,2609,112,49,2,134.48
6219,2609,153,96,1,75.28
6220,2610,481,46,3,46.53
6221,2610,29,46,1,117.91
6222,2611,515,16,1,19.19
6223,2611,4,96,3,148.42
6224,2612,464,,3,77.35
6225,2612,428,15,2,157.76
6226,2612,552,40,3,125.11
6227,2613,316,54,1,64.48
6228,2613,374,69,2,11.48
6229,2613,574,12,3,21.89
6230,2613,207,99,1,11.21
6231,2614,447,14,1,124.63
6232,2614,410,45,2,101.73
6233,2614,293,108,2,13.71
6234,2614,488,105,1,158.7
6235,2615,190,2,2,84.98
6236,2615,571,102,2,73.02
6237,2616,153,32,1,74.56
6238,2616,175,41,2,37.18
6239,2616,421,85,2,76.81
6240,2617,185,22,3,17.53
6241,2617,553,71,2,61.79
6242,2617,120,46,3,110.21
6243,2618,360,26,1,75.93
6244,2618,160,76,2,154.72
6245,2618,304,2,2,53.74
6246,2619,542,29,2,23.72
6247,2619,93,,3,155.27
6248,2619,173,46,3,149.07
6249,2620,259,23,1,62.41
6250,2620,373,7,3,130.16
6251,2620,560,120,1,58.83
6252,2621,45,64,2,97.1
6253,2622,388,61,3,111.5
6254,2622,122,77,3,24.64
6255,2622,175,77,2,39.05
6256,2622,53,19,2,
6257,2623,440,17,2,59.68
6258,2623,117,64,3,93.76
6259,2623,70,30,3,117.18
6260,2623,513,103,3,75.92
6261,2624,355,56,3,138.11
6262,2624,585,106,2,111.55
6263,2625,381,82,2,69.04
6264,2625,355,107,1,123.45
6265,2625,385,120,1,39.63
6266,2625,420,96,2,32.99
6267,2626,64,84,3,150.37
6268,2626,377,36,2,36.83
6269,2626,90,120,2,171.49
6270,2627,446,5,1,127.13
6271,2627,121,8,1,41.48
6272,2627,367,30,3,36.3
6273,2628,42,104,1,108.61
6274,2628,500,62,2,156.38
6275,2628,180,25,3,69.29
6276,2629,17,55,3,13.86
6277,2629,276,24,3,136.04
6278,2629,289,69,3,88.03
6279,2629,207,85,1,9.88
6280,2630,532,15,3,5.63
