Transaction_ID,Store_ID,Register_ID,Employee_ID,Customer_ID,Transaction_Time
TXN-20250301-004442,61,207,295,2722,2025-03-01 11:30:51
TXN-20240320-004443,4,12,169,343,2024-03-20 08:27:46
TXN-20240607-004444,39,132,740,1999,2024-06-07 02:07:51
TXN-20250216-004445,52,175,710,1158,2025-02-16 18:10:25
TXN-20240727-004446,43,146,162,2315,2024-07-27 09:06:23
TXN-20250626-004447,48,164,551,619,2025-06-26 03:53:48
TXN-20240530-004448,19,66,430,3198,2024-05-30 10:04:27
TXN-20240611-004449,25,84,21,455,2024-06-11 08:12:38
TXN-20250713-004450,39,133,385,1728,2025-07-13 09:01:54
TXN-20240328-004451,32,109,687,2257,2024-03-28 15:41:31
TXN-20240922-004452,7,24,524,1472,2024-09-22 02:09:51
TXN-20250123-004453,52,176,714,2845,2025-01-23 06:42:59
TXN-20251015-004454,31,104,18,1804,2025-10-15 09:59:26
TXN-20250220-004455,17,59,6,2066,2025-02-20 06:31:01
TXN-20250315-004456,50,171,414,3303,2025-03-15 01:13:45
TXN-20250308-004457,12,41,769,2172,2025-03-08 06:11:09
TXN-20250907-004458,26,87,738,1937,2025-09-07 01:34:51
TXN-20250829-004459,61,207,295,3762,2025-08-29 00:58:46
TXN-20241130-004460,13,45,793,3141,2024-11-30 20:36:25
TXN-20250203-004461,46,157,249,56,2025-02-03 10:15:08
TXN-20251117-004462,25,85,725,2626,2025-11-17 17:26:30
TXN-20240202-004463,28,95,76,909,2024-02-02 15:52:06
TXN-20250119-004464,2,6,452,2847,2025-01-19 02:24:14
TXN-20240406-004465,42,141,467,3759,2024-04-06 12:43:14
TXN-20240628-004466,38,131,50,2990,2024-06-28 15:56:43
TXN-20240714-004467,25,85,43,701,2024-07-14 01:30:19
TXN-20241007-004468,19,64,628,1779,2024-10-07 05:29:59
TXN-20240518-004469,15,49,31,725,2024-05-18 10:13:12
TXN-20241205-004470,54,183,126,2842,2024-12-05 15:33:07
TXN-20240608-004471,40,135,757,2485,2024-06-08 16:47:41
TXN-20250530-004472,45,151,424,1922,2025-05-30 14:27:48
TXN-20250511-004473,52,178,736,3705,2025-05-11 02:36:09
TXN-20240129-004474,26,88,694,348,2024-01-29 11:27:56
TXN-20240829-004475,43,146,65,1571,2024-08-29 11:18:26
TXN-20240705-004476,26,88,324,3298,2024-07-05 20:55:44
TXN-20250105-004477,58,198,225,2944,2025-01-05 00:08:37
TXN-20250806-004478,42,143,467,576,2025-08-06 08:58:11
TXN-20250930-004479,50,170,414,3172,2025-09-30 01:10:57
TXN-20251107-004480,37,126,559,2008,2025-11-07 01:23:11
TXN-20240804-004481,49,167,376,1886,2024-08-04 09:47:21
TXN-20240806-004482,2,5,460,1676,2024-08-06 14:55:04
TXN-20240319-004483,47,159,285,3186,2024-03-19 15:12:24
TXN-20251006-004484,45,151,115,1922,2025-10-06 17:09:39
TXN-20250205-004485,31,107,88,3990,2025-02-05 18:38:16
TXN-20241018-004486,10,36,36,2788,2024-10-18 08:45:44
TXN-20251104-004487,7,23,650,2907,2025-11-04 17:07:38
TXN-20240901-004488,48,163,8,514,2024-09-01 03:02:17
TXN-20250718-004489,23,77,508,3173,2025-07-18 13:00:24
TXN-20241122-004490,61,208,13,2009,2024-11-22 20:01:18
TXN-20240515-004491,38,128,234,1962,2024-05-15 21:29:03
TXN-20240723-004492,58,198,766,592,2024-07-23 14:14:49
TXN-20240408-004493,33,113,750,3260,2024-04-08 21:11:00
TXN-20241119-004494,9,31,693,2608,2024-11-19 21:53:48
TXN-20240705-004495,61,207,679,406,2024-07-05 13:29:22
TXN-20241112-004496,53,179,616,2019,2024-11-12 03:15:00
TXN-20240817-004497,40,136,753,192,2024-08-17 20:02:50
TXN-20251008-004498,11,38,456,3782,2025-10-08 17:00:38
TXN-20240606-004499,47,161,506,849,2024-06-06 05:04:32
TXN-20250520-004500,17,56,70,1534,2025-05-20 01:16:08
TXN-20250420-004501,44,148,273,1620,2025-04-20 20:51:02
TXN-20240529-004502,40,137,757,2450,2024-05-29 08:42:49
TXN-20240802-004503,63,215,12,1609,2024-08-02 18:31:08
TXN-20251026-004504,23,78,756,2923,2025-10-26 05:16:51
TXN-20241002-004505,32,110,84,51,2024-10-02 09:31:33
TXN-20240924-004506,63,213,606,789,2024-09-24 18:26:06
TXN-20250807-004507,8,26,103,1700,2025-08-07 00:45:35
TXN-20250409-004508,53,181,494,3153,2025-04-09 23:57:14
TXN-20240906-004509,7,25,524,1719,2024-09-06 06:19:50
TXN-20251001-004510,46,156,137,2815,2025-10-01 23:04:31
TXN-20250415-004511,22,74,521,2945,2025-04-15 02:57:08
TXN-20250129-004512,22,76,464,272,2025-01-29 01:17:26
TXN-20250212-004513,47,160,713,2694,2025-02-12 08:31:17
TXN-20250727-004514,43,147,462,2193,2025-07-27 01:47:09
TXN-20250520-004515,19,64,401,1965,2025-05-20 01:20:11
TXN-20250420-004516,59,201,593,2045,2025-04-20 00:02:44
TXN-20250920-004517,32,109,293,2751,2025-09-20 02:25:01
TXN-20250309-004518,25,84,21,2615,2025-03-09 18:16:10
TXN-20241224-004519,37,126,302,2718,2024-12-24 23:59:45
TXN-20250727-004520,40,136,757,437,2025-07-27 21:30:59
TXN-20240604-004521,33,112,112,2388,2024-06-04 07:34:44
TXN-20250817-004522,63,213,410,2986,2025-08-17 23:06:32
TXN-20250421-004523,59,201,174,1876,2025-04-21 00:47:22
TXN-20240620-004524,27,90,350,2158,2024-06-20 03:10:25
TXN-20250812-004525,36,122,438,3365,2025-08-12 06:17:25
TXN-20240318-004526,34,114,527,1954,2024-03-18 18:43:18
TXN-20240119-004527,61,207,330,2304,2024-01-19 14:47:46
TXN-20240925-004528,15,51,290,866,2024-09-25 11:01:52
TXN-20240228-004529,37,126,20,552,2024-02-28 21:51:43
TXN-20240417-004530,15,49,233,248,2024-04-17 09:34:37
TXN-20240609-004531,24,80,138,3587,2024-06-09 17:21:19
TXN-20240429-004532,6,19,476,2218,2024-04-29 03:32:32
TXN-20240306-004533,48,162,320,3479,2024-03-06 11:33:23
TXN-20250621-004534,14,46,58,3359,2025-06-21 08:09:03
TXN-20251014-004535,8,26,327,835,2025-10-14 16:44:16
TXN-20241212-004536,56,190,82,943,2024-12-12 20:59:55
TXN-20240216-004537,3,9,767,2906,2024-02-16 18:30:44
TXN-20250819-004538,59,200,321,308,2025-08-19 19:06:51
TXN-20240127-004539,57,193,53,2715,2024-01-27 11:24:04
TXN-20251128-004540,29,97,441,1503,2025-11-28 18:19:13
TXN-20250726-004541,22,74,419,3689,2025-07-26 11:18:40
TXN-20250918-004542,61,209,679,1861,2025-09-18 05:53:32
TXN-20240125-004543,28,96,86,588,2024-01-25 09:26:14
TXN-20250603-004544,21,71,277,3975,2025-06-03 14:57:56
TXN-20250526-004545,37,127,20,331,2025-05-26 17:16:40
TXN-20240503-004546,64,217,790,3569,2024-05-03 19:39:41
TXN-20250114-004547,62,212,525,2041,2025-01-14 19:05:13
TXN-20251019-004548,3,11,496,1677,2025-10-19 20:39:11
TXN-20251110-004549,28,96,76,2215,2025-11-10 16:48:00
TXN-20251019-004550,7,25,569,1087,2025-10-19 22:12:44
TXN-20250414-004551,39,134,638,153,2025-04-14 00:55:46
TXN-20251225-004552,37,127,559,2311,2025-12-25 21:08:59
TXN-20241104-004553,23,77,201,2854,2024-11-04 14:31:04
TXN-20240228-004554,30,100,153,1427,2024-02-28 18:22:37
TXN-20240915-004555,37,127,311,3083,2024-09-15 07:41:10
TXN-20250628-004556,23,79,508,1870,2025-06-28 17:42:32
TXN-20240821-004557,6,21,476,3103,2024-08-21 05:57:32
TXN-20250823-004558,8,27,781,253,2025-08-23 03:04:16
TXN-20250723-004559,45,154,424,1495,2025-07-23 00:43:35
TXN-20250726-004560,38,128,50,3668,2025-07-26 06:56:01
TXN-20251013-004561,29,98,730,2147,2025-10-13 23:10:48
TXN-20240323-004562,11,37,208,2892,2024-03-23 15:20:09
TXN-20250707-004563,32,110,84,1191,2025-07-07 07:55:44
TXN-20240902-004564,60,203,275,2115,2024-09-02 18:25:35
TXN-20250615-004565,16,55,696,544,2025-06-15 15:21:15
TXN-20250620-004566,17,59,274,738,2025-06-20 23:01:02
TXN-20250901-004567,61,207,755,1890,2025-09-01 02:30:51
TXN-20240415-004568,2,7,367,3251,2024-04-15 21:28:23
TXN-20250628-004569,3,9,75,3925,2025-06-28 22:24:19
TXN-20251122-004570,57,195,147,2384,2025-11-22 11:48:22
TXN-20240830-004571,11,39,104,2928,2024-08-30 15:04:01
TXN-20250618-004572,54,185,157,2614,2025-06-18 04:27:03
TXN-20240216-004573,59,200,720,1472,2024-02-16 16:41:05
TXN-20250907-004574,15,51,233,1363,2025-09-07 21:15:13
TXN-20240704-004575,56,190,192,371,2024-07-04 11:07:35
TXN-20240702-004576,38,129,50,2678,2024-07-02 14:27:03
TXN-20241101-004577,6,20,688,3893,2024-11-01 18:52:43
TXN-20240511-004578,59,201,313,1203,2024-05-11 13:49:38
TXN-20240503-004579,53,181,651,3460,2024-05-03 14:38:20
TXN-20250517-004580,9,30,403,3679,2025-05-17 14:58:30
TXN-20250724-004581,20,67,268,1104,2025-07-24 07:53:46
TXN-20250923-004582,53,181,116,1528,2025-09-23 00:02:00
TXN-20251028-004583,18,63,191,3516,2025-10-28 14:35:59
TXN-20240320-004584,44,149,746,1831,2024-03-20 23:28:02
TXN-20250630-004585,42,142,4,2397,2025-06-30 04:47:23
TXN-20250709-004586,14,46,423,1494,2025-07-09 23:44:58
TXN-20240928-004587,55,188,434,2794,2024-09-28 09:18:48
TXN-20240918-004588,57,195,53,582,2024-09-18 02:41:05
TXN-20241215-004589,45,152,300,2212,2024-12-15 00:01:27
TXN-20240112-004590,62,210,705,2395,2024-01-12 10:23:09
TXN-20240723-004591,60,206,550,3676,2024-07-23 14:30:36
TXN-20241231-004592,6,19,658,1911,2024-12-31 23:27:50
TXN-20240228-004593,46,157,492,235,2024-02-28 21:32:49
TXN-20241015-004594,61,207,772,907,2024-10-15 00:04:18
TXN-20251020-004595,23,79,724,123,2025-10-20 19:37:04
TXN-20251224-004596,21,72,277,946,2025-12-24 03:55:46
TXN-20250701-004597,4,14,400,2371,2025-07-01 17:09:09
TXN-20241011-004598,63,214,158,2064,2024-10-11 03:02:09
TXN-20240831-004599,43,147,162,2910,2024-08-31 18:45:10
TXN-20240620-004600,48,163,253,2439,2024-06-20 03:30:28
TXN-20240824-004601,18,63,587,1826,2024-08-24 11:44:01
TXN-20251008-004602,17,59,435,1858,2025-10-08 18:30:51
TXN-20240510-004603,56,192,388,228,2024-05-10 04:43:02
TXN-20240630-004604,38,131,50,360,2024-06-30 11:48:01
TXN-20250922-004605,45,154,424,1404,2025-09-22 08:03:38
TXN-20240709-004606,14,47,179,2868,2024-07-09 14:25:50
TXN-20240213-004607,22,74,464,708,2024-02-13 14:01:13
TXN-20240501-004608,55,188,231,1381,2024-05-01 00:30:54
TXN-20250310-004609,27,93,726,557,2025-03-10 03:33:49
TXN-20240306-004610,53,180,616,3553,2024-03-06 06:49:21
TXN-20250201-004611,57,196,159,1900,2025-02-01 16:24:37
TXN-20240123-004612,40,136,770,786,2024-01-23 19:40:16
TXN-20241210-004613,25,84,199,3284,2024-12-10 08:50:42
TXN-20240925-004614,30,101,761,736,2024-09-25 11:55:06
TXN-20250822-004615,26,89,694,578,2025-08-22 19:44:32
TXN-20241127-004616,23,77,799,431,2024-11-27 09:11:46
TXN-20241207-004617,55,189,71,1811,2024-12-07 15:37:36
TXN-20251127-004618,40,135,758,2653,2025-11-27 04:53:39
TXN-20250128-004619,7,25,620,3440,2025-01-28 08:35:26
TXN-20240905-004620,33,111,583,2967,2024-09-05 05:27:53
TXN-20250710-004621,10,36,718,994,2025-07-10 14:36:18
TXN-20250617-004622,25,84,199,318,2025-06-17 13:58:57
TXN-20240303-004623,49,168,102,2084,2024-03-03 22:19:22
TXN-20250415-004624,31,104,88,2626,2025-04-15 20:36:57
TXN-20240329-004625,62,211,525,3430,2024-03-29 07:54:50
TXN-20250221-004626,54,185,697,3748,2025-02-21 13:31:02
TXN-20240418-004627,37,125,210,1276,2024-04-18 00:23:11
TXN-20241201-004628,2,5,642,2633,2024-12-01 05:37:23
TXN-20240424-004629,36,123,362,1855,2024-04-24 18:03:28
TXN-20250825-004630,14,47,180,3338,2025-08-25 06:05:50
TXN-20240308-004631,11,39,747,3398,2024-03-08 23:23:02
TXN-20240322-004632,22,74,357,2939,2024-03-22 15:30:49
TXN-20250205-004633,62,211,517,468,2025-02-05 01:28:10
TXN-20240714-004634,18,62,571,1337,2024-07-14 04:52:06
TXN-20250511-004635,59,202,27,197,2025-05-11 02:33:02
TXN-20240312-004636,34,115,734,233,2024-03-12 20:47:29
TXN-20250521-004637,42,143,791,1239,2025-05-21 08:33:37
TXN-20251015-004638,41,139,378,2705,2025-10-15 05:48:02
TXN-20250928-004639,52,177,736,1368,2025-09-28 08:53:35
TXN-20250505-004640,2,6,760,3810,2025-05-05 03:49:20
TXN-20240513-004641,39,134,267,1985,2024-05-13 04:21:29
TXN-20241218-004642,17,59,6,405,2024-12-18 12:45:26
TXN-20240715-004643,27,90,659,2522,2024-07-15 11:02:19
TXN-20250328-004644,10,35,718,2187,2025-03-28 22:06:40
TXN-20250416-004645,16,54,110,2372,2025-04-16 11:10:32
TXN-20240331-004646,14,47,423,2455,2024-03-31 22:18:58
TXN-20241206-004647,9,30,11,2897,2024-12-06 14:56:12
TXN-20241028-004648,11,39,208,306,2024-10-28 01:24:30
TXN-20240729-004649,15,50,77,2119,2024-07-29 23:22:42
TXN-20250303-004650,20,67,355,3653,2025-03-03 10:51:19
TXN-20241222-004651,14,47,481,717,2024-12-22 15:46:29
TXN-20240605-004652,63,214,170,2389,2024-06-05 22:21:50
TXN-20241221-004653,34,114,454,2866,2024-12-21 04:03:43
TXN-20250909-004654,51,172,242,48,2025-09-09 18:24:18
TXN-20250726-004655,8,27,573,1294,2025-07-26 21:50:39
TXN-20250603-004656,58,197,16,3673,2025-06-03 04:53:34
TXN-20240529-004657,22,73,219,3620,2024-05-29 17:47:20
TXN-20250427-004658,30,102,375,2970,2025-04-27 10:00:06
TXN-20240210-004659,48,163,543,319,2024-02-10 09:58:49
TXN-20250816-004660,35,118,188,1334,2025-08-16 02:10:17
TXN-20250501-004661,9,31,403,3498,2025-05-01 09:29:10
TXN-20250512-004662,39,133,586,1663,2025-05-12 00:28:55
TXN-20250607-004663,20,69,355,1410,2025-06-07 21:54:48
TXN-20240625-004664,56,191,762,2199,2024-06-25 15:23:34
TXN-20240724-004665,12,40,440,983,2024-07-24 14:10:01
TXN-20241124-004666,17,57,261,2337,2024-11-24 06:56:35
TXN-20250927-004667,36,121,729,839,2025-09-27 11:36:52
TXN-20240820-004668,14,46,200,1106,2024-08-20 08:18:15
TXN-20250708-004669,60,205,275,3089,2025-07-08 06:34:55
TXN-20250904-004670,28,96,349,3528,2025-09-04 21:51:46
TXN-20250228-004671,23,77,453,3544,2025-02-28 10:25:14
TXN-20241003-004672,31,106,139,3173,2024-10-03 09:23:33
TXN-20241002-004673,57,193,251,2934,2024-10-02 13:28:09
TXN-20250222-004674,36,122,362,1536,2025-02-22 15:04:53
TXN-20241124-004675,46,155,800,2839,2024-11-24 16:37:19
TXN-20250410-004676,3,8,361,3579,2025-04-10 22:06:24
TXN-20250301-004677,30,101,531,1792,2025-03-01 15:26:58
TXN-20240323-004678,31,107,143,1005,2024-03-23 23:37:42
TXN-20241113-004679,32,110,59,2105,2024-11-13 10:32:12
TXN-20241130-004680,16,53,706,2300,2024-11-30 01:40:13
TXN-20240310-004681,37,125,311,1544,2024-03-10 17:38:31
TXN-20250825-004682,47,160,318,240,2025-08-25 12:06:41
TXN-20250905-004683,38,129,195,1088,2025-09-05 20:13:14
TXN-20251205-004684,53,181,691,2967,2025-12-05 16:10:07
TXN-20250921-004685,6,20,728,1430,2025-09-21 21:14:08
TXN-20240424-004686,5,16,533,2968,2024-04-24 03:29:39
TXN-20250405-004687,61,208,755,3493,2025-04-05 10:02:26
TXN-20240304-004688,22,74,521,2342,2024-03-04 22:00:03
TXN-20240803-004689,43,147,63,2547,2024-08-03 07:05:40
TXN-20240921-004690,57,193,131,2065,2024-09-21 00:43:50
TXN-20240707-004691,21,72,676,44,2024-07-07 17:11:16
TXN-20240422-004692,57,195,294,3805,2024-04-22 11:38:46
TXN-20250601-004693,19,65,184,3418,2025-06-01 15:25:21
TXN-20240610-004694,56,192,458,201,2024-06-10 01:15:34
TXN-20250605-004695,49,167,376,2103,2025-06-05 17:00:05
TXN-20241122-004696,4,12,649,1090,2024-11-22 00:31:16
TXN-20240421-004697,8,28,327,3774,2024-04-21 09:48:54
TXN-20250509-004698,36,121,560,1032,2025-05-09 02:30:34
TXN-20250730-004699,6,19,286,2670,2025-07-30 23:53:11
TXN-20240801-004700,34,115,61,2990,2024-08-01 17:43:52
TXN-20250305-004701,34,114,636,1666,2025-03-05 22:30:05
TXN-20250305-004702,32,110,38,886,2025-03-05 22:58:18
TXN-20240107-004703,49,165,301,2673,2024-01-07 03:30:06
TXN-20250628-004704,60,206,786,1155,2025-06-28 20:33:05
TXN-20241115-004705,24,80,98,2882,2024-11-15 06:16:54
TXN-20241010-004706,15,50,1,1501,2024-10-10 12:51:33
TXN-20251125-004707,3,10,336,2097,2025-11-25 18:21:42
TXN-20251121-004708,16,54,585,3431,2025-11-21 17:57:39
TXN-20251225-004709,23,77,40,1233,2025-12-25 04:04:44
TXN-20240316-004710,5,16,712,410,2024-03-16 14:15:58
TXN-20240914-004711,55,187,60,1841,2024-09-14 20:38:55
TXN-20251122-004712,48,164,152,117,2025-11-22 16:09:36
TXN-20250624-004713,55,186,246,412,2025-06-24 11:46:40
TXN-20251209-004714,11,39,23,2125,2025-12-09 03:08:02
TXN-20240423-004715,21,71,676,1004,2024-04-23 14:05:06
TXN-20240117-004716,3,8,336,1161,2024-01-17 21:43:39
TXN-20250416-004717,61,209,613,3387,2025-04-16 20:09:35
TXN-20250827-004718,62,211,316,2652,2025-08-27 13:10:40
TXN-20250204-004719,62,211,601,3607,2025-02-04 11:01:18
TXN-20240305-004720,56,192,458,3409,2024-03-05 22:15:07
TXN-20240726-004721,25,85,221,829,2024-07-26 15:07:14
TXN-20241101-004722,18,61,587,1467,2024-11-01 11:36:38
TXN-20250805-004723,14,47,515,3738,2025-08-05 04:51:33
TXN-20240124-004724,60,206,351,2892,2024-01-24 20:01:17
TXN-20250814-004725,27,93,350,1746,2025-08-14 13:17:54
TXN-20240905-004726,29,97,154,1204,2024-09-05 22:10:32
TXN-20240812-004727,19,66,628,3724,2024-08-12 09:40:11
TXN-20251206-004728,63,213,289,3328,2025-12-06 18:04:06
TXN-20251215-004729,59,200,42,3459,2025-12-15 08:05:33
TXN-20240322-004730,34,116,692,3477,2024-03-22 02:28:36
TXN-20241208-004731,30,102,737,3522,2024-12-08 03:46:33
TXN-20240227-004732,22,74,427,1110,2024-02-27 09:09:28
TXN-20250628-004733,59,200,593,2650,2025-06-28 23:44:37
TXN-20240412-004734,45,151,424,1054,2024-04-12 06:31:40
TXN-20250628-004735,44,148,297,2917,2025-06-28 07:56:00
TXN-20240803-004736,17,58,754,1112,2024-08-03 13:03:17
TXN-20241103-004737,19,66,171,2531,2024-11-03 17:33:58
TXN-20240526-004738,26,88,386,250,2024-05-26 08:06:17
TXN-20240106-004739,24,82,98,1322,2024-01-06 20:46:14
TXN-20250816-004740,32,108,643,956,2025-08-16 22:16:52
TXN-20240923-004741,3,10,336,221,2024-09-23 09:15:42
TXN-20240131-004742,27,91,408,2879,2024-01-31 22:02:18
TXN-20240513-004743,7,24,524,251,2024-05-13 13:38:03
TXN-20251019-004744,12,41,346,3569,2025-10-19 08:27:35
TXN-20240308-004745,20,67,446,2593,2024-03-08 13:32:18
TXN-20251225-004746,5,18,731,1734,2025-12-25 05:45:36
TXN-20240603-004747,5,16,712,556,2024-06-03 10:03:33
TXN-20241214-004748,28,96,303,1203,2024-12-14 02:53:40
TXN-20240923-004749,62,210,298,1262,2024-09-23 10:25:31
TXN-20241210-004750,52,176,714,306,2024-12-10 19:52:26
TXN-20240930-004751,29,97,498,3906,2024-09-30 09:08:32
TXN-20240910-004752,19,64,171,3920,2024-09-10 10:22:21
TXN-20241017-004753,13,45,156,1307,2024-10-17 00:55:27
TXN-20240114-004754,1,2,708,1291,2024-01-14 16:30:06
TXN-20251203-004755,15,50,167,527,2025-12-03 14:00:55
TXN-20250528-004756,25,86,783,1693,2025-05-28 11:53:43
TXN-20251105-004757,17,58,261,1699,2025-11-05 09:37:52
TXN-20250122-004758,45,154,335,1220,2025-01-22 08:26:57
TXN-20250512-004759,29,98,763,3484,2025-05-12 04:00:47
TXN-20240411-004760,58,197,225,2091,2024-04-11 06:39:50
TXN-20240710-004761,61,207,679,1862,2024-07-10 16:31:22
TXN-20240418-004762,32,108,396,1537,2024-04-18 02:28:18
TXN-20250815-004763,53,181,722,391,2025-08-15 19:22:12
TXN-20250515-004764,15,51,1,1584,2025-05-15 16:07:44
TXN-20250611-004765,53,179,262,899,2025-06-11 22:50:50
TXN-20240322-004766,42,142,315,2108,2024-03-22 12:19:06
TXN-20251202-004767,33,113,633,1772,2025-12-02 14:00:35
TXN-20240921-004768,44,150,746,2349,2024-09-21 03:19:07
TXN-20240616-004769,50,169,69,944,2024-06-16 20:46:02
TXN-20251225-004770,9,29,709,1816,2025-12-25 12:20:22
TXN-20240403-004771,2,6,591,3259,2024-04-03 07:19:20
TXN-20240819-004772,29,97,108,138,2024-08-19 03:58:20
TXN-20250619-004773,61,208,207,809,2025-06-19 14:18:10
TXN-20241126-004774,50,169,69,1041,2024-11-26 03:22:42
TXN-20250815-004775,35,120,188,3701,2025-08-15 01:04:26
TXN-20240819-004776,9,30,653,51,2024-08-19 16:57:15
TXN-20240913-004777,41,139,479,355,2024-09-13 22:28:32
TXN-20241011-004778,38,131,234,1542,2024-10-11 14:42:08
TXN-20250204-004779,11,39,456,1856,2025-02-04 08:45:06
TXN-20240509-004780,28,95,546,1205,2024-05-09 22:53:33
TXN-20240725-004781,2,7,382,2755,2024-07-25 05:33:52
TXN-20250908-004782,12,41,520,3442,2025-09-08 00:25:06
TXN-20240228-004783,6,19,34,3531,2024-02-28 22:31:55
TXN-20241003-004784,6,19,476,2246,2024-10-03 16:27:30
TXN-20240220-004785,1,4,230,214,2024-02-20 21:49:31
TXN-20250710-004786,5,17,731,1858,2025-07-10 09:32:12
TXN-20241113-004787,37,127,768,176,2024-11-13 00:15:41
TXN-20240929-004788,13,45,595,2578,2024-09-29 12:07:16
TXN-20250703-004789,9,29,653,3957,2025-07-03 08:01:30
TXN-20240308-004790,46,156,596,2007,2024-03-08 02:44:00
TXN-20250121-004791,58,199,431,2532,2025-01-21 23:12:10
TXN-20240720-004792,56,191,244,1360,2024-07-20 23:18:33
TXN-20250128-004793,24,80,409,1365,2025-01-28 16:35:37
TXN-20250911-004794,64,217,145,1067,2025-09-11 22:10:52
TXN-20240212-004795,56,191,82,2027,2024-02-12 15:00:35
TXN-20240624-004796,36,123,716,3813,2024-06-24 04:43:18
TXN-20240111-004797,59,201,732,3609,2024-01-11 12:59:52
TXN-20240523-004798,40,135,757,43,2024-05-23 03:39:25
TXN-20251026-004799,6,21,728,3749,2025-10-26 01:02:30
TXN-20250605-004800,18,61,332,934,2025-06-05 12:20:45
TXN-20240522-004801,12,41,205,1231,2024-05-22 07:27:58
TXN-20241004-004802,34,116,489,2912,2024-10-04 18:37:52
TXN-20240721-004803,25,86,646,787,2024-07-21 13:36:33
TXN-20250914-004804,55,187,535,3619,2025-09-14 19:34:30
TXN-20251007-004805,20,67,265,268,2025-10-07 02:24:36
TXN-20240220-004806,22,75,219,1366,2024-02-20 18:57:59
TXN-20240507-004807,64,218,590,1142,2024-05-07 22:44:24
TXN-20250902-004808,15,50,150,3839,2025-09-02 08:47:51
TXN-20250807-004809,34,117,454,1891,2025-08-07 20:04:16
TXN-20250214-004810,43,145,162,3228,2025-02-14 08:09:33
TXN-20240411-004811,49,167,78,2947,2024-04-11 15:47:45
TXN-20240628-004812,16,53,685,208,2024-06-28 06:26:30
TXN-20241001-004813,1,3,708,1038,2024-10-01 12:12:23
TXN-20240124-004814,18,62,495,3726,2024-01-24 12:08:52
TXN-20250605-004815,41,139,448,3322,2025-06-05 21:04:24
TXN-20241024-004816,41,140,342,2353,2024-10-24 23:29:15
TXN-20241117-004817,38,130,172,3600,2024-11-17 05:36:01
TXN-20240104-004818,58,197,431,710,2024-01-04 05:16:15
TXN-20240110-004819,43,147,91,2635,2024-01-10 02:11:54
TXN-20240530-004820,37,124,311,842,2024-05-30 07:18:19
TXN-20250710-004821,18,60,393,989,2025-07-10 08:32:57
TXN-20241018-004822,41,140,389,2782,2024-10-18 11:39:42
TXN-20240420-004823,11,39,456,313,2024-04-20 19:58:28
TXN-20240614-004824,37,126,283,576,2024-06-14 06:01:20
TXN-20240531-004825,43,144,474,1106,2024-05-31 04:01:56
TXN-20240721-004826,5,16,549,794,2024-07-21 08:51:28
TXN-20240304-004827,15,51,290,1535,2024-03-04 10:12:29
TXN-20240504-004828,12,42,346,3169,2024-05-04 22:35:35
TXN-20251117-004829,4,15,649,3723,2025-11-17 23:29:54
TXN-20250424-004830,27,91,52,706,2025-04-24 10:15:20
TXN-20240613-004831,9,29,751,3317,2024-06-13 17:39:25
TXN-20240123-004832,15,51,588,1019,2024-01-23 20:23:32
TXN-20251228-004833,54,183,538,2912,2025-12-28 10:05:22
TXN-20241018-004834,48,163,331,903,2024-10-18 16:53:00
TXN-20250202-004835,22,74,427,2297,2025-02-02 08:03:39
TXN-20240923-004836,28,96,349,786,2024-09-23 07:15:29
TXN-20241217-004837,38,129,195,3322,2024-12-17 21:47:19
TXN-20250311-004838,20,67,39,664,2025-03-11 22:22:48
TXN-20241001-004839,55,188,71,3146,2024-10-01 10:46:05
TXN-20250119-004840,20,68,787,3506,2025-01-19 23:27:54
TXN-20250701-004841,33,113,794,3526,2025-07-01 06:43:56
TXN-20241010-004842,28,96,303,3588,2024-10-10 14:14:51
TXN-20251231-004843,60,205,204,245,2025-12-31 00:35:23
TXN-20240224-004844,2,7,715,2573,2024-02-24 16:49:22
TXN-20240113-004845,8,28,500,460,2024-01-13 09:31:15
TXN-20240202-004846,9,29,693,3340,2024-02-02 10:01:18
TXN-20250718-004847,2,5,452,2047,2025-07-18 11:49:05
TXN-20250604-004848,24,81,415,1825,2025-06-04 17:56:14
TXN-20250722-004849,34,117,721,1387,2025-07-22 10:36:00
TXN-20240117-004850,42,142,166,20,2024-01-17 11:29:22
TXN-20250508-004851,29,97,181,3603,2025-05-08 12:17:46
TXN-20250826-004852,28,95,86,713,2025-08-26 02:26:10
TXN-20250924-004853,32,110,84,2153,2025-09-24 19:08:53
TXN-20251022-004854,33,112,345,1197,2025-10-22 00:53:41
TXN-20240908-004855,3,9,581,2989,2024-09-08 03:18:33
TXN-20250505-004856,48,164,472,3327,2025-05-05 16:14:14
TXN-20240525-004857,22,73,464,2014,2024-05-25 09:12:39
TXN-20250827-004858,3,11,75,2632,2025-08-27 03:37:06
TXN-20240108-004859,3,9,584,2564,2024-01-08 19:01:36
TXN-20240110-004860,31,105,18,3148,2024-01-10 06:40:12
TXN-20240823-004861,23,78,453,2461,2024-08-23 14:27:47
TXN-20240518-004862,52,175,575,3038,2024-05-18 23:24:29
TXN-20250917-004863,57,193,147,905,2025-09-17 10:51:04
TXN-20250723-004864,2,5,452,636,2025-07-23 22:44:01
TXN-20250527-004865,61,208,532,834,2025-05-27 01:54:29
TXN-20251224-004866,48,164,615,3228,2025-12-24 10:10:10
TXN-20250731-004867,50,170,69,2363,2025-07-31 03:15:18
