Line_ID,Transaction_ID,Product_ID,Promotion_ID,Quantity,Unit_Price
12502,TXN-20240811-005016,52,80,1,83.43
12503,TXN-20240811-005016,487,36,4,76.56
12504,TXN-20240811-005016,455,92,2,15.16
12505,TXN-20240829-005017,195,17,2,39.55
12506,TXN-20240829-005017,587,2,4,55.09
12507,TXN-20240829-005017,582,108,1,38.08
12508,TXN-20240829-005017,481,21,3,44.71
12509,TXN-20250815-005018,8,102,2,16.92
12510,TXN-20250815-005018,279,18,1,87.74
12511,TXN-20250815-005018,509,76,4,51.75
12512,TXN-20241223-005019,581,111,3,144.74
12513,TXN-20241223-005019,57,,2,92.82
12514,TXN-20250119-005020,86,47,1,94.62
12515,TXN-20250619-005021,488,69,4,154.43
12516,TXN-20250619-005021,553,104,3,65.87
12517,TXN-20250619-005021,438,107,4,67.47
12518,TXN-20250619-005021,263,117,3,60.03
12519,TXN-20240128-005022,443,83,3,103.73
12520,TXN-20240128-005022,298,70,4,87.2
12521,TXN-20240128-005022,594,76,4,111.17
12522,TXN-20240128-005022,225,16,4,90.19
12523,TXN-20250126-005023,22,64,4,48.69
12524,TXN-20250126-005023,582,50,3,31.58
12525,TXN-20250126-005023,496,95,4,55.76
12526,TXN-20250805-005024,322,110,1,34.02
12527,TXN-20250805-005024,221,29,3,11.12
12528,TXN-20250805-005024,403,80,4,83.47
12529,TXN-20250805-005024,175,13,3,36.42
12530,TXN-20250616-005025,284,100,4,17.83
12531,TXN-20250616-005025,387,24,3,62.32
12532,TXN-20250616-005025,310,90,4,16.48
12533,TXN-20250908-005026,329,18,1,70.25
12534,TXN-20250908-005026,315,83,4,95.59
12535,TXN-20250908-005026,236,111,1,62.78
12536,TXN-20250908-005026,505,115,1,92.45
12537,TXN-20240712-005027,550,23,1,47.32
12538,TXN-20240712-005027,214,4,1,
12539,TXN-20241112-005028,548,73,1,113.62
12540,TXN-20241112-005028,65,11,4,22.81
12541,TXN-20241112-005028,35,120,2,111.19
12542,TXN-20250816-005029,294,75,3,47.47
12543,TXN-20250608-005030,285,20,2,40.69
12544,TXN-20240413-005031,329,16,4,72.25
12545,TXN-20240413-005031,249,25,1,136.42
12546,TXN-20240413-005031,488,53,2,160.24
12547,TXN-20240208-005032,307,107,1,119.81
12548,TXN-20240208-005032,378,90,1,113.29
12549,TXN-20240210-005033,542,9,4,23.26
12550,TXN-20240210-005033,299,75,2,152.87
12551,TXN-20240806-005034,518,120,3,10.34
12552,TXN-20240806-005034,339,60,3,4.24
12553,TXN-20240806-005034,7,16,4,6.1
12554,TXN-20240218-005035,278,9,3,113.87
12555,TXN-20240218-005035,7,112,4,7.26
12556,TXN-20240218-005035,11,101,2,112.32
12557,TXN-20240218-005035,523,52,4,58.86
12558,TXN-20251014-005036,28,97,1,87.41
12559,TXN-20251014-005036,64,64,2,140.14
12560,TXN-20240927-005037,286,4,3,17.68
12561,TXN-20240927-005037,537,54,4,98.84
12562,TXN-20240927-005037,375,113,4,74.41
12563,TXN-20240927-005037,576,61,2,128.93
12564,TXN-20240828-005038,390,74,4,70.07
12565,TXN-20240828-005038,123,27,1,52.77
12566,TXN-20240828-005038,300,15,4,118.96
12567,TXN-20241103-005039,189,31,3,52.61
12568,TXN-20251025-005040,580,47,4,21.91
12569,TXN-20251025-005040,565,114,2,55.45
12570,TXN-20251025-005040,430,93,3,72.26
12571,TXN-20251025-005040,316,28,1,66.95
12572,TXN-20241215-005041,212,42,1,129.44
12573,TXN-20241215-005041,287,21,1,59.95
12574,TXN-20241114-005042,409,53,1,49.79
12575,TXN-20250201-005043,371,20,3,45.19
12576,TXN-20250201-005043,398,59,2,150.15
12577,TXN-20240517-005044,544,37,1,11.99
12578,TXN-20240517-005044,150,6,4,8.63
12579,TXN-20240517-005044,258,23,2,49.8
12580,TXN-20240619-005045,414,74,1,4.35
12581,TXN-20240619-005045,488,118,2,148.53
12582,TXN-20240619-005045,152,27,4,26.06
12583,TXN-20250111-005046,379,22,1,74.88
12584,TXN-20250620-005047,547,30,1,93.61
12585,TXN-20250620-005047,396,18,3,73.23
12586,TXN-20250620-005047,440,50,3,57.64
12587,TXN-20250804-005048,324,63,1,96.79
12588,TXN-20250804-005048,344,102,2,87.21
12589,TXN-20250201-005049,507,53,3,130.14
12590,TXN-20250201-005049,209,72,3,79.1
12591,TXN-20250513-005050,20,91,2,111.47
12592,TXN-20241024-005051,472,74,2,108.4
12593,TXN-20241024-005051,577,63,3,51.73
12594,TXN-20240621-005052,590,70,3,129.99
12595,TXN-20241029-005053,461,80,1,117.36
12596,TXN-20241029-005053,226,108,1,127.62
12597,TXN-20241029-005053,416,12,1,84.6
12598,TXN-20241029-005053,16,11,1,129.74
12599,TXN-20250520-005054,85,96,1,62.24
12600,TXN-20250520-005054,510,108,1,97.3
12601,TXN-20250520-005054,190,25,2,79.38
12602,TXN-20250520-005054,593,,1,90.02
12603,TXN-20240413-005055,599,112,1,15.1
12604,TXN-20240413-005055,62,108,3,131.98
12605,TXN-20240413-005055,445,51,4,86.59
12606,TXN-20240614-005056,357,69,2,68.24
12607,TXN-20240614-005056,340,94,4,46.22
12608,TXN-20240614-005056,409,2,1,46.95
12609,TXN-20240614-005056,173,80,1,125.47
12610,TXN-20250529-005057,420,82,2,31.5
12611,TXN-20250529-005057,102,102,4,138.4
12612,TXN-20250529-005057,356,71,2,113.23
12613,TXN-20241126-005058,493,50,3,42.16
12614,TXN-20241126-005058,534,26,2,22.77
12615,TXN-20250226-005059,82,13,3,26.1
12616,TXN-20250226-005059,522,111,4,93.33
12617,TXN-20250226-005059,544,26,3,11.86
12618,TXN-20251030-005060,509,7,4,53.36
12619,TXN-20251030-005060,578,,2,42.86
12620,TXN-20241207-005061,486,38,1,164.49
12621,TXN-20241207-005061,5,79,3,54.31
12622,TXN-20240402-005062,330,88,2,70.4
12623,TXN-20241027-005063,225,27,3,86.23
12624,TXN-20241027-005063,136,30,1,74.17
12625,TXN-20241027-005063,269,105,4,21.46
12626,TXN-20240813-005064,139,97,4,96.33
12627,TXN-20240813-005064,531,20,3,139.19
12628,TXN-20240813-005064,119,,2,143.6
12629,TXN-20240505-005065,517,14,4,120.65
12630,TXN-20240505-005065,451,71,4,120.09
12631,TXN-20240505-005065,240,35,4,163.63
12632,TXN-20240905-005066,580,52,2,25.34
12633,TXN-20250909-005067,398,8,2,140.53
12634,TXN-20250909-005067,267,17,1,73.55
12635,TXN-20251227-005068,475,41,3,150.29
12636,TXN-20251227-005068,428,22,2,124.15
12637,TXN-20251227-005068,356,24,1,107.24
12638,TXN-20251227-005068,138,27,2,55.32
12639,TXN-20251027-005069,412,107,3,94.45
12640,TXN-20251027-005069,468,28,4,131.04
12641,TXN-20240430-005070,93,110,2,135.79
12642,TXN-20240430-005070,536,71,1,152.96
12643,TXN-20250707-005071,111,33,4,122.7
12644,TXN-20250707-005071,241,78,1,32.42
12645,TXN-20250707-005071,463,95,2,86.72
12646,TXN-20241127-005072,160,118,1,130.9
12647,TXN-20241127-005072,76,21,2,107.15
12648,TXN-20241127-005072,288,20,3,19.29
12649,TXN-20240919-005073,342,1,3,84.43
12650,TXN-20240919-005073,387,106,4,65.85
12651,TXN-20240919-005073,576,120,4,117.21
12652,TXN-20240919-005073,106,119,1,83.63
12653,TXN-20250818-005074,72,120,2,
12654,TXN-20250818-005074,416,48,2,80.09
12655,TXN-20250827-005075,241,67,2,36.85
12656,TXN-20250827-005075,587,104,1,59.35
12657,TXN-20240424-005076,134,74,2,124.47
12658,TXN-20240424-005076,532,98,1,7.17
12659,TXN-20240424-005076,88,16,3,23.56
12660,TXN-20250309-005077,169,56,3,107.33
12661,TXN-20251215-005078,433,34,2,101.61
12662,TXN-20251215-005078,338,59,2,102
12663,TXN-20251215-005078,574,83,3,21.3
12664,TXN-20240615-005079,64,63,3,127.06
12665,TXN-20240615-005079,521,87,1,84.77
12666,TXN-20241002-005080,594,67,3,107.91
12667,TXN-20241002-005080,551,66,2,61.48
12668,TXN-20241002-005080,391,59,3,86.44
12669,TXN-20241002-005080,482,75,3,50.68
12670,TXN-20250714-005081,155,67,2,158.09
12671,TXN-20250714-005081,48,56,1,8.27
12672,TXN-20250604-005082,197,89,1,
12673,TXN-20240921-005083,358,,1,120.14
12674,TXN-20240921-005083,304,101,3,53.57
12675,TXN-20240921-005083,272,94,1,112.73
12676,TXN-20240921-005083,448,,3,126.22
12677,TXN-20240325-005084,135,81,2,123.92
12678,TXN-20240325-005084,569,111,1,157.2
12679,TXN-20240325-005084,269,38,3,18.21
12680,TXN-20240325-005084,389,44,1,66.6
12681,TXN-20251008-005085,152,90,2,25.8
12682,TXN-20251008-005085,324,48,4,106.85
12683,TXN-20251008-005085,294,31,3,49.65
12684,TXN-20250714-005086,501,48,4,57.55
12685,TXN-20250714-005086,288,55,1,19.56
12686,TXN-20250630-005087,583,23,2,120.43
12687,TXN-20250630-005087,501,116,2,63.89
12688,TXN-20250630-005087,279,100,1,82.79
12689,TXN-20250630-005087,391,90,3,101.65
12690,TXN-20240515-005088,590,114,1,117
12691,TXN-20240515-005088,131,66,3,86.04
12692,TXN-20240828-005089,534,82,3,22.67
12693,TXN-20240828-005089,375,15,1,86.58
12694,TXN-20240828-005089,206,43,1,115.43
12695,TXN-20240411-005090,311,89,2,46.92
12696,TXN-20240411-005090,45,33,1,113.75
12697,TXN-20240411-005090,235,67,3,108.95
12698,TXN-20240411-005090,165,49,3,89.49
12699,TXN-20250613-005091,553,23,3,65.77
12700,TXN-20250613-005091,273,93,3,102.6
12701,TXN-20240530-005092,282,54,1,145.02
12702,TXN-20240530-005092,313,4,1,4.43
12703,TXN-20240424-005093,315,10,3,108.34
12704,TXN-20240424-005093,311,119,2,43.62
12705,TXN-20240424-005093,455,73,2,16.37
12706,TXN-20250319-005094,44,91,2,87.66
12707,TXN-20250319-005094,490,84,1,17.16
12708,TXN-20250319-005094,510,97,1,92.01
12709,TXN-20250319-005094,267,20,4,74.26
12710,TXN-20250316-005095,162,57,2,93.75
12711,TXN-20250916-005096,284,80,3,20.65
12712,TXN-20250916-005096,194,44,4,3.96
12713,TXN-20250916-005096,239,88,3,140.96
12714,TXN-20250916-005096,423,27,1,32.99
12715,TXN-20241224-005097,26,,3,104.51
12716,TXN-20241224-005097,487,15,1,74.66
12717,TXN-20250602-005098,299,87,4,141.36
12718,TXN-20250602-005098,492,43,2,26.09
12719,TXN-20250523-005099,582,112,1,41.32
12720,TXN-20251012-005100,479,32,3,67.85
12721,TXN-20251012-005100,550,,4,47.81
12722,TXN-20240514-005101,274,101,4,49.47
12723,TXN-20240514-005101,447,113,3,101.55
12724,TXN-20240514-005101,182,20,1,79.79
12725,TXN-20250929-005102,338,8,3,113.03
12726,TXN-20250929-005102,251,,4,53.17
12727,TXN-20240722-005103,592,119,1,38.47
12728,TXN-20240722-005103,95,34,1,134.17
12729,TXN-20240722-005103,12,77,2,74.41
12730,TXN-20250929-005104,407,90,2,96.17
12731,TXN-20250926-005105,197,3,2,151.13
12732,TXN-20250926-005105,467,112,3,76.05
12733,TXN-20241216-005106,413,110,4,173.09
12734,TXN-20240409-005107,514,3,3,138.82
12735,TXN-20240409-005107,197,24,1,124.8
12736,TXN-20240409-005107,252,95,2,21.65
12737,TXN-20251130-005108,101,8,1,
12738,TXN-20251130-005108,152,70,3,24.64
12739,TXN-20251130-005108,99,47,4,
12740,TXN-20240907-005109,476,83,2,66.06
12741,TXN-20240907-005109,224,73,1,64.03
12742,TXN-20240907-005109,328,21,3,148.53
12743,TXN-20240102-005110,423,20,4,37.48
12744,TXN-20240102-005110,436,7,2,130.44
12745,TXN-20240102-005110,490,19,1,19.1
12746,TXN-20240426-005111,315,6,1,100.46
12747,TXN-20240426-005111,204,55,2,122.02
12748,TXN-20240426-005111,471,83,2,48.44
12749,TXN-20240320-005112,128,14,1,137.98
12750,TXN-20240320-005112,282,107,3,132.51
12751,TXN-20240819-005113,526,113,2,94.65
12752,TXN-20250520-005114,97,29,1,58.22
12753,TXN-20250520-005114,213,69,1,120.37
12754,TXN-20250520-005114,18,,4,92.31
12755,TXN-20250520-005114,443,82,3,114
12756,TXN-20240917-005115,387,74,1,59.39
12757,TXN-20240917-005115,30,14,2,108.27
12758,TXN-20240917-005115,273,38,1,82.44
12759,TXN-20240430-005116,424,96,4,17.69
12760,TXN-20240430-005116,327,58,1,113.73
12761,TXN-20250509-005117,508,97,2,25.26
12762,TXN-20250509-005117,20,42,4,120.8
12763,TXN-20250509-005117,285,117,2,36.53
12764,TXN-20241207-005118,123,70,1,53.77
12765,TXN-20241207-005118,202,100,3,116.88
12766,TXN-20251116-005119,442,80,4,48.46
12767,TXN-20251116-005119,378,92,1,98.29
12768,TXN-20251116-005119,523,20,1,50.18
12769,TXN-20250606-005120,59,99,3,52.88
12770,TXN-20250606-005120,465,77,3,88.01
12771,TXN-20251130-005121,201,64,2,46.53
12772,TXN-20251130-005121,584,85,4,76.95
12773,TXN-20250727-005122,11,76,3,144.37
12774,TXN-20250727-005122,274,45,3,51.7
12775,TXN-20250727-005122,328,112,3,152.97
12776,TXN-20250727-005122,547,69,4,97.08
12777,TXN-20240716-005123,183,100,1,121.92
12778,TXN-20240716-005123,527,86,2,138.04
12779,TXN-20240716-005123,60,31,3,28.61
12780,TXN-20240625-005124,12,62,4,60.83
12781,TXN-20240625-005124,429,98,2,69.98
12782,TXN-20240625-005124,209,51,4,99.26
12783,TXN-20240625-005124,588,32,2,57.64
12784,TXN-20250923-005125,1,17,3,113.27
12785,TXN-20250923-005125,273,62,1,83.95
12786,TXN-20250923-005125,49,78,3,153.29
12787,TXN-20240909-005126,473,,2,83.3
12788,TXN-20240909-005126,511,50,3,138.85
12789,TXN-20240516-005127,437,15,3,85.11
12790,TXN-20240516-005127,23,26,3,94.69
12791,TXN-20240516-005127,445,30,2,82.1
12792,TXN-20250716-005128,355,82,2,106.76
12793,TXN-20250716-005128,474,99,4,144.1
12794,TXN-20250716-005128,185,114,1,17.27
12795,TXN-20250716-005128,98,81,3,114.32
12796,TXN-20241217-005129,139,75,2,88.29
12797,TXN-20241217-005129,435,46,4,101.9
12798,TXN-20241217-005129,200,2,2,49.24
12799,TXN-20250511-005130,500,92,1,145.78
12800,TXN-20250511-005130,541,48,3,129.78
12801,TXN-20250511-005130,504,93,2,97.18
12802,TXN-20250511-005130,150,48,1,7.32
12803,TXN-20250329-005131,591,98,4,92.8
12804,TXN-20250329-005131,325,31,1,126.48
12805,TXN-20250329-005131,158,28,3,29.03
12806,TXN-20250329-005131,119,59,4,128.46
12807,TXN-20241005-005132,254,16,2,7.65
12808,TXN-20241005-005132,266,27,1,15.38
12809,TXN-20241005-005132,197,99,1,122.31
12810,TXN-20250303-005133,410,34,3,113.11
12811,TXN-20250303-005133,247,34,1,65.6
12812,TXN-20250303-005133,288,76,3,21.57
12813,TXN-20250322-005134,84,53,1,133.91
12814,TXN-20250322-005134,4,116,2,133.69
12815,TXN-20250322-005134,10,120,1,94.11
12816,TXN-20250702-005135,97,53,4,55.6
12817,TXN-20250702-005135,534,47,1,23.82
12818,TXN-20250712-005136,130,117,2,22.34
12819,TXN-20250712-005136,212,43,1,117.6
12820,TXN-20240521-005137,536,99,2,158.05
12821,TXN-20250125-005138,289,94,2,86.96
12822,TXN-20250125-005138,518,43,2,8.64
12823,TXN-20250125-005138,317,82,4,27.03
12824,TXN-20250125-005138,77,96,1,6.76
12825,TXN-20240428-005139,526,14,1,104.27
12826,TXN-20240428-005139,64,83,3,127.31
12827,TXN-20240428-005139,568,53,1,133.91
12828,TXN-20240201-005140,205,17,1,10.27
12829,TXN-20240201-005140,377,23,4,34.68
12830,TXN-20250713-005141,389,14,4,77.21
12831,TXN-20250713-005141,115,6,1,129.24
12832,TXN-20250713-005141,128,32,3,117.84
12833,TXN-20250323-005142,406,17,1,126.11
12834,TXN-20250323-005142,293,95,2,16.35
12835,TXN-20250323-005142,135,74,2,144.51
12836,TXN-20240915-005143,293,88,1,14.88
12837,TXN-20240915-005143,389,17,1,68.9
12838,TXN-20240130-005144,86,105,1,110.76
12839,TXN-20240130-005144,352,33,2,100.67
12840,TXN-20250724-005145,526,100,3,99.73
12841,TXN-20250724-005145,290,28,3,30.13
12842,TXN-20250724-005145,589,67,4,96.01
12843,TXN-20250825-005146,296,42,2,35.56
12844,TXN-20250825-005146,584,40,3,82.12
12845,TXN-20250825-005146,478,110,2,79.34
12846,TXN-20250825-005146,336,78,3,76.31
12847,TXN-20241108-005147,581,13,3,148.65
12848,TXN-20241108-005147,3,54,4,57.93
12849,TXN-20240615-005148,213,41,1,148.57
12850,TXN-20240615-005148,600,51,4,15.59
12851,TXN-20240615-005148,258,67,4,48.06
12852,TXN-20240615-005148,430,58,4,74.94
12853,TXN-20250531-005149,513,,3,68.28
12854,TXN-20250531-005149,182,118,2,76.27
12855,TXN-20251221-005150,101,105,4,94.12
12856,TXN-20251221-005150,295,29,1,45.09
12857,TXN-20251221-005150,511,105,2,160.52
12858,TXN-20250812-005151,319,65,3,114.76
12859,TXN-20250812-005151,102,92,1,143.37
12860,TXN-20250812-005151,302,7,4,27.22
12861,TXN-20251031-005152,495,61,2,165.67
12862,TXN-20251031-005152,449,66,2,142.49
12863,TXN-20251031-005152,322,71,4,38.27
12864,TXN-20250220-005153,590,,1,120.72
12865,TXN-20251201-005154,474,64,3,155.1
12866,TXN-20250924-005155,16,103,1,126.97
12867,TXN-20250924-005155,300,93,4,106.51
12868,TXN-20241018-005156,316,105,4,65.05
12869,TXN-20241018-005156,578,92,2,45.75
12870,TXN-20250211-005157,338,27,3,108.13
12871,TXN-20250211-005157,340,68,2,47.13
12872,TXN-20250211-005157,19,24,1,12.9
12873,TXN-20250211-005157,98,37,4,99.58
12874,TXN-20250224-005158,189,19,3,62.95
12875,TXN-20250224-005158,308,118,4,19.27
12876,TXN-20250224-005158,436,55,4,115.86
12877,TXN-20250318-005159,430,54,1,72.56
12878,TXN-20250318-005159,560,109,3,46.76
12879,TXN-20250318-005159,499,106,4,46.9
12880,TXN-20240907-005160,154,63,4,46.03
12881,TXN-20240907-005160,172,1,2,102.72
12882,TXN-20240907-005160,482,90,3,59.55
12883,TXN-20240110-005161,133,91,3,116.4
12884,TXN-20240410-005162,562,88,2,57.72
12885,TXN-20240410-005162,172,40,2,116.25
12886,TXN-20240410-005162,466,,4,119.38
12887,TXN-20240410-005162,293,14,3,13.84
12888,TXN-20251006-005163,303,20,1,20.3
12889,TXN-20251006-005163,148,117,2,120.85
12890,TXN-20251006-005163,325,81,2,123.6
12891,TXN-20251006-005163,253,20,1,36.63
12892,TXN-20240413-005164,317,49,2,27.53
12893,TXN-20240413-005164,348,52,1,9.56
12894,TXN-20250707-005165,220,103,1,96.26
12895,TXN-20250707-005165,238,29,1,
12896,TXN-20241201-005166,541,14,1,114.98
12897,TXN-20241201-005166,425,67,4,67.92
12898,TXN-20241201-005166,504,113,4,81.95
12899,TXN-20251223-005167,36,,1,4.93
12900,TXN-20240430-005168,87,101,1,137.93
12901,TXN-20250324-005169,418,61,2,73.33
12902,TXN-20250324-005169,59,119,1,57.74
12903,TXN-20251207-005170,177,93,1,75.26
12904,TXN-20251207-005170,200,56,1,40.76
12905,TXN-20250119-005171,488,50,4,149.43
12906,TXN-20250527-005172,284,,4,21.78
12907,TXN-20250527-005172,71,102,1,10.25
12908,TXN-20251004-005173,568,37,1,144.14
12909,TXN-20251004-005173,460,19,1,123.75
12910,TXN-20251004-005173,199,,3,9.84
12911,TXN-20250723-005174,23,16,3,76.4
12912,TXN-20250723-005174,191,85,2,53.57
12913,TXN-20250723-005174,188,36,4,130.88
12914,TXN-20250723-005174,181,39,4,142.54
12915,TXN-20251103-005175,514,26,4,135.19
12916,TXN-20250729-005176,94,,4,38.2
12917,TXN-20250813-005177,48,100,3,8.31
12918,TXN-20250813-005177,254,38,4,7.39
12919,TXN-20250813-005177,329,22,1,66.06
12920,TXN-20250813-005177,163,110,1,56.69
12921,TXN-20240507-005178,237,,1,44.23
12922,TXN-20240507-005178,50,,3,127.6
12923,TXN-20240309-005179,533,28,3,108.86
12924,TXN-20240309-005179,398,2,1,125.06
12925,TXN-20241123-005180,177,80,1,89.07
12926,TXN-20241123-005180,492,7,3,22.61
12927,TXN-20240929-005181,557,1,4,139.81
12928,TXN-20240929-005181,4,43,3,139.05
12929,TXN-20240929-005181,139,69,1,115
12930,TXN-20240922-005182,309,97,1,86.2
12931,TXN-20241223-005183,380,89,4,64.86
12932,TXN-20241223-005183,405,119,1,73.18
12933,TXN-20241223-005183,285,33,4,33.44
12934,TXN-20250824-005184,67,68,3,160.99
12935,TXN-20250824-005184,82,33,3,27.93
12936,TXN-20250824-005184,191,82,4,
12937,TXN-20240614-005185,139,3,3,114.31
12938,TXN-20240614-005185,174,91,1,104.41
12939,TXN-20240619-005186,87,43,2,124.59
12940,TXN-20240619-005186,63,110,3,7.17
12941,TXN-20240619-005186,384,61,2,167.21
12942,TXN-20251106-005187,315,27,3,106.83
12943,TXN-20251106-005187,127,108,1,94.87
12944,TXN-20251106-005187,566,61,4,16.55
12945,TXN-20250130-005188,435,,2,104.41
12946,TXN-20250130-005188,406,40,4,114.29
12947,TXN-20250130-005188,412,79,1,89.34
12948,TXN-20250529-005189,247,73,3,66.21
12949,TXN-20250529-005189,560,44,1,52.7
12950,TXN-20240403-005190,95,37,4,125.04
12951,TXN-20240106-005191,489,58,3,71.42
12952,TXN-20240814-005192,319,71,3,124.72
12953,TXN-20240814-005192,427,5,3,79.91
12954,TXN-20240814-005192,324,29,1,117.92
12955,TXN-20240516-005193,252,94,3,19.84
12956,TXN-20240516-005193,398,27,1,141.72
12957,TXN-20240516-005193,267,17,2,84.09
12958,TXN-20240314-005194,465,70,3,68.13
12959,TXN-20250212-005195,37,84,1,152
12960,TXN-20240908-005196,191,53,3,63.28
12961,TXN-20240908-005196,19,100,4,15.15
12962,TXN-20251115-005197,315,72,3,98.14
12963,TXN-20251115-005197,177,77,4,73.88
12964,TXN-20251115-005197,530,111,2,7.32
12965,TXN-20250204-005198,178,70,3,46.63
12966,TXN-20250204-005198,101,46,4,99.98
12967,TXN-20250204-005198,270,8,2,117.62
12968,TXN-20250204-005198,417,108,2,11.54
12969,TXN-20240607-005199,228,87,1,17.57
12970,TXN-20240607-005199,557,97,2,146.84
12971,TXN-20240607-005199,229,106,2,93.25
12972,TXN-20240907-005200,225,119,3,92.47
12973,TXN-20240907-005200,164,63,3,112.71
12974,TXN-20240907-005200,519,101,4,52.26
12975,TXN-20250419-005201,463,88,1,77.75
12976,TXN-20250419-005201,452,99,1,143.52
12977,TXN-20250419-005201,123,57,4,63.53
12978,TXN-20250807-005202,24,117,4,87.69
12979,TXN-20250807-005202,310,94,4,16.56
12980,TXN-20250121-005203,453,79,4,132.81
12981,TXN-20250121-005203,266,82,1,17.65
12982,TXN-20250121-005203,177,80,4,80.97
12983,TXN-20250121-005203,306,18,3,132.4
12984,TXN-20251119-005204,483,13,1,150.21
12985,TXN-20251119-005204,528,109,4,30.17
12986,TXN-20241112-005205,439,26,2,7.4
12987,TXN-20241112-005205,548,54,1,130.33
12988,TXN-20250615-005206,60,40,1,28.03
12989,TXN-20250615-005206,554,73,3,83.66
12990,TXN-20250615-005206,33,69,2,139.7
12991,TXN-20241214-005207,483,77,2,149.51
12992,TXN-20240727-005208,329,75,2,65.91
12993,TXN-20240727-005208,292,30,2,63.06
12994,TXN-20240727-005208,497,45,2,75.95
12995,TXN-20240727-005208,38,11,2,52.13
12996,TXN-20250622-005209,539,57,3,137.84
12997,TXN-20250622-005209,113,32,4,55.28
12998,TXN-20250622-005209,292,116,1,75.86
12999,TXN-20250622-005209,174,96,3,89.38
13000,TXN-20250627-005210,125,104,4,157.17
13001,TXN-20250627-005210,401,114,1,145.09
13002,TXN-20240921-005211,327,102,3,100.88
13003,TXN-20240921-005211,444,88,1,116.28
13004,TXN-20240611-005212,459,15,1,155.36
13005,TXN-20240611-005212,120,41,2,88.34
13006,TXN-20240611-005212,590,51,1,110.86
13007,TXN-20240611-005212,360,87,2,82.68
13008,TXN-20241022-005213,51,51,1,29.96
13009,TXN-20241022-005213,507,79,3,136.77
13010,TXN-20241022-005213,65,70,4,21.45
13011,TXN-20250704-005214,441,84,4,53.56
13012,TXN-20250704-005214,463,116,4,81.86
13013,TXN-20250704-005214,450,59,4,58.72
13014,TXN-20250704-005214,108,45,3,29.76
13015,TXN-20240717-005215,294,67,1,62.11
13016,TXN-20240717-005215,190,32,1,81.04
13017,TXN-20250622-005216,521,,3,85.99
13018,TXN-20240411-005217,223,42,1,124.96
13019,TXN-20240411-005217,573,102,3,41.19
13020,TXN-20240411-005217,436,61,3,142.18
13021,TXN-20240411-005217,395,66,3,91.38
13022,TXN-20240307-005218,102,,4,168.21
13023,TXN-20240307-005218,83,25,2,127.82
13024,TXN-20240910-005219,584,16,3,77.9
13025,TXN-20240910-005219,415,,4,152.21
13026,TXN-20250629-005220,117,,3,95.6
13027,TXN-20250629-005220,321,120,3,84.27
13028,TXN-20250429-005221,5,92,4,47.66
13029,TXN-20250429-005221,234,81,3,62.75
13030,TXN-20250429-005221,470,17,4,6.61
13031,TXN-20250301-005222,300,47,1,115.39
13032,TXN-20240707-005223,248,39,3,54.65
13033,TXN-20240707-005223,371,108,3,39.95
13034,TXN-20240707-005223,383,46,3,90.7
13035,TXN-20240707-005223,465,26,4,70.97
13036,TXN-20250703-005224,193,51,3,50.29
13037,TXN-20250703-005224,40,36,1,22.5
13038,TXN-20250703-005224,200,50,3,49.75
13039,TXN-20240220-005225,552,63,3,125.47
13040,TXN-20240220-005225,451,34,4,123.81
13041,TXN-20240220-005225,179,2,3,129.47
13042,TXN-20240220-005225,515,27,1,15.38
13043,TXN-20241221-005226,382,93,4,92.98
13044,TXN-20241221-005226,3,70,3,67.95
13045,TXN-20240226-005227,540,,1,93.01
13046,TXN-20241226-005228,219,69,1,124.47
13047,TXN-20241226-005228,70,62,2,140.14
13048,TXN-20250203-005229,235,116,3,112.7
13049,TXN-20250203-005229,369,82,3,137.68
13050,TXN-20251214-005230,569,81,2,152.08
13051,TXN-20250925-005231,437,103,4,76.1
13052,TXN-20250925-005231,205,90,4,9.83
13053,TXN-20250427-005232,16,74,1,145.27
13054,TXN-20250427-005232,524,87,1,36.36
13055,TXN-20241208-005233,539,41,2,156.87
13056,TXN-20241208-005233,69,77,3,87.78
13057,TXN-20241208-005233,419,69,2,32.05
13058,TXN-20250419-005234,374,102,1,
13059,TXN-20250419-005234,175,20,1,38.1
13060,TXN-20250419-005234,21,102,1,159.48
13061,TXN-20250419-005234,358,94,3,132.16
13062,TXN-20240904-005235,340,14,2,53.42
13063,TXN-20240904-005235,394,32,2,51.89
13064,TXN-20240904-005235,311,46,2,38.66
13065,TXN-20240904-005235,502,8,1,53.91
13066,TXN-20250713-005236,93,95,2,133.11
13067,TXN-20250713-005236,81,87,2,64.52
13068,TXN-20250713-005236,374,88,4,10.16
13069,TXN-20251207-005237,54,50,4,107.28
13070,TXN-20251207-005237,104,87,2,135.93
13071,TXN-20251207-005237,455,67,4,15.38
13072,TXN-20251207-005237,268,41,2,
13073,TXN-20251008-005238,334,71,3,29.6
13074,TXN-20251008-005238,436,91,3,129.73
13075,TXN-20251008-005238,73,85,3,46.01
13076,TXN-20240401-005239,459,58,3,150.62
13077,TXN-20240401-005239,80,23,1,47.99
13078,TXN-20250628-005240,535,120,3,96.51
13079,TXN-20250628-005240,389,97,4,63.39
13080,TXN-20250409-005241,562,91,3,54.08
13081,TXN-20250409-005241,542,32,3,28.28
13082,TXN-20250309-005242,312,54,2,57.08
13083,TXN-20250309-005242,272,57,1,114.64
13084,TXN-20250709-005243,167,58,1,32.21
13085,TXN-20250709-005243,524,16,3,37.97
